Tranc_YearMonth,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,resale_price,storey_midpoint,address,Tranc_Year,Tranc_Month,flat_type_model
2016-03,BEDOK,4 ROOM,51,CHAI CHEE ST,07 TO 09,98.0,New Generation,1981,425000.0,8,"51, CHAI CHEE ST",2016,3,4 ROOM New Generation
2016-03,BEDOK,4 ROOM,667,JLN DAMAI,10 TO 12,108.0,Model A,1996,480000.0,11,"667, JLN DAMAI",2016,3,4 ROOM Model A
2016-03,BEDOK,4 ROOM,767,BEDOK RESERVOIR VIEW,10 TO 12,105.0,Premium Apartment,2000,515000.0,11,"767, BEDOK RESERVOIR VIEW",2016,3,4 ROOM Premium Apartment
2016-03,BEDOK,4 ROOM,766,BEDOK RESERVOIR VIEW,10 TO 12,105.0,Premium Apartment,2000,520000.0,11,"766, BEDOK RESERVOIR VIEW",2016,3,4 ROOM Premium Apartment
2016-03,BEDOK,4 ROOM,774,BEDOK RESERVOIR VIEW,13 TO 15,105.0,Premium Apartment,2000,520000.0,14,"774, BEDOK RESERVOIR VIEW",2016,3,4 ROOM Premium Apartment
2016-03,BEDOK,4 ROOM,762,BEDOK RESERVOIR VIEW,07 TO 09,105.0,Premium Apartment,2000,522000.0,8,"762, BEDOK RESERVOIR VIEW",2016,3,4 ROOM Premium Apartment
2016-03,BEDOK,4 ROOM,182,BEDOK NTH RD,04 TO 06,92.0,Model A,2006,565000.0,5,"182, BEDOK NTH RD",2016,3,4 ROOM Model A
2016-03,BEDOK,4 ROOM,180,BEDOK NTH RD,04 TO 06,92.0,Model A,2006,575000.0,5,"180, BEDOK NTH RD",2016,3,4 ROOM Model A
2016-03,BEDOK,4 ROOM,183,BEDOK NTH RD,13 TO 15,92.0,Model A,2005,600000.0,14,"183, BEDOK NTH RD",2016,3,4 ROOM Model A
2016-03,BEDOK,5 ROOM,648,JLN TENAGA,04 TO 06,121.0,Improved,1993,507000.0,5,"648, JLN TENAGA",2016,3,5 ROOM Improved
2016-03,BEDOK,5 ROOM,553,BEDOK NTH AVE 1,07 TO 09,121.0,Improved,1980,525000.0,8,"553, BEDOK NTH AVE 1",2016,3,5 ROOM Improved
2016-03,BEDOK,5 ROOM,774,BEDOK RESERVOIR VIEW,04 TO 06,115.0,Premium Apartment,2000,530000.0,5,"774, BEDOK RESERVOIR VIEW",2016,3,5 ROOM Premium Apartment
2016-03,BEDOK,5 ROOM,120,BEDOK NTH ST 2,13 TO 15,117.0,Standard,1978,538000.0,14,"120, BEDOK NTH ST 2",2016,3,5 ROOM Standard
2016-03,BEDOK,5 ROOM,414,BEDOK NTH AVE 2,04 TO 06,119.0,Improved,1978,595000.0,5,"414, BEDOK NTH AVE 2",2016,3,5 ROOM Improved
2016-03,BEDOK,5 ROOM,506,BEDOK NTH AVE 3,10 TO 12,119.0,Improved,1978,618000.0,11,"506, BEDOK NTH AVE 3",2016,3,5 ROOM Improved
2016-03,BEDOK,5 ROOM,68,BEDOK STH AVE 3,01 TO 03,123.0,Standard,1977,620000.0,2,"68, BEDOK STH AVE 3",2016,3,5 ROOM Standard
2016-03,BEDOK,5 ROOM,94E,BEDOK NTH AVE 4,13 TO 15,132.0,Model A,1993,625000.0,14,"94E, BEDOK NTH AVE 4",2016,3,5 ROOM Model A
2016-03,BEDOK,5 ROOM,405,BEDOK NTH AVE 3,10 TO 12,118.0,Improved,1980,630000.0,11,"405, BEDOK NTH AVE 3",2016,3,5 ROOM Improved
2016-03,BEDOK,5 ROOM,415,BEDOK NTH AVE 2,22 TO 24,119.0,Improved,1978,633000.0,23,"415, BEDOK NTH AVE 2",2016,3,5 ROOM Improved
2016-03,BEDOK,5 ROOM,405,BEDOK NTH AVE 3,10 TO 12,118.0,Improved,1980,640000.0,11,"405, BEDOK NTH AVE 3",2016,3,5 ROOM Improved
2016-03,BEDOK,5 ROOM,20,BEDOK STH RD,22 TO 24,117.0,Standard,1976,665000.0,23,"20, BEDOK STH RD",2016,3,5 ROOM Standard
2016-03,BEDOK,5 ROOM,717,BEDOK RESERVOIR RD,07 TO 09,140.0,Model A-Maisonette,1984,693088.0,8,"717, BEDOK RESERVOIR RD",2016,3,5 ROOM Model A-Maisonette
2016-03,BEDOK,5 ROOM,54,NEW UPP CHANGI RD,22 TO 24,118.0,Standard,1977,710000.0,23,"54, NEW UPP CHANGI RD",2016,3,5 ROOM Standard
2016-03,BEDOK,5 ROOM,103,LENGKONG TIGA,07 TO 09,121.0,Improved,1989,750000.0,8,"103, LENGKONG TIGA",2016,3,5 ROOM Improved
2016-03,BEDOK,EXECUTIVE,721,BEDOK RESERVOIR RD,01 TO 03,148.0,Maisonette,1984,655000.0,2,"721, BEDOK RESERVOIR RD",2016,3,EXECUTIVE Maisonette
2016-03,BEDOK,EXECUTIVE,636,BEDOK RESERVOIR RD,13 TO 15,142.0,Apartment,1993,680000.0,14,"636, BEDOK RESERVOIR RD",2016,3,EXECUTIVE Apartment
2016-03,BISHAN,3 ROOM,22,SIN MING RD,10 TO 12,68.0,Improved,1973,255888.0,11,"22, SIN MING RD",2016,3,3 ROOM Improved
2016-03,BISHAN,3 ROOM,24,SIN MING RD,01 TO 03,65.0,Improved,1973,260000.0,2,"24, SIN MING RD",2016,3,3 ROOM Improved
2016-03,BISHAN,3 ROOM,407,SIN MING AVE,01 TO 03,64.0,Simplified,1986,310000.0,2,"407, SIN MING AVE",2016,3,3 ROOM Simplified
2016-03,BISHAN,3 ROOM,308,SHUNFU RD,07 TO 09,67.0,New Generation,1984,398000.0,8,"308, SHUNFU RD",2016,3,3 ROOM New Generation
2016-03,BISHAN,3 ROOM,195,BISHAN ST 13,07 TO 09,64.0,Simplified,1988,440000.0,8,"195, BISHAN ST 13",2016,3,3 ROOM Simplified
2016-03,BISHAN,4 ROOM,25,SIN MING RD,04 TO 06,88.0,Improved,1974,360000.0,5,"25, SIN MING RD",2016,3,4 ROOM Improved
2016-03,BISHAN,4 ROOM,148,BISHAN ST 11,01 TO 03,84.0,Simplified,1987,430000.0,2,"148, BISHAN ST 11",2016,3,4 ROOM Simplified
2016-03,BISHAN,4 ROOM,141,BISHAN ST 12,01 TO 03,84.0,Simplified,1988,440000.0,2,"141, BISHAN ST 12",2016,3,4 ROOM Simplified
2016-03,BISHAN,4 ROOM,232,BISHAN ST 22,01 TO 03,105.0,Model A,1992,440000.0,2,"232, BISHAN ST 22",2016,3,4 ROOM Model A
2016-03,BISHAN,4 ROOM,209,BISHAN ST 23,04 TO 06,103.0,Model A,1992,450000.0,5,"209, BISHAN ST 23",2016,3,4 ROOM Model A
2016-03,BISHAN,4 ROOM,272,BISHAN ST 24,04 TO 06,104.0,Model A,1992,470000.0,5,"272, BISHAN ST 24",2016,3,4 ROOM Model A
2016-03,BISHAN,4 ROOM,176,BISHAN ST 13,04 TO 06,84.0,Simplified,1988,523000.0,5,"176, BISHAN ST 13",2016,3,4 ROOM Simplified
2016-03,BISHAN,4 ROOM,125,BISHAN ST 12,07 TO 09,83.0,Simplified,1987,530000.0,8,"125, BISHAN ST 12",2016,3,4 ROOM Simplified
2016-03,BISHAN,4 ROOM,106,BISHAN ST 12,04 TO 06,105.0,Model A,1985,540000.0,5,"106, BISHAN ST 12",2016,3,4 ROOM Model A
2016-03,BISHAN,4 ROOM,176,BISHAN ST 13,10 TO 12,84.0,Simplified,1988,545000.0,11,"176, BISHAN ST 13",2016,3,4 ROOM Simplified
2016-03,BISHAN,4 ROOM,178,BISHAN ST 13,01 TO 03,83.0,Simplified,1987,555000.0,2,"178, BISHAN ST 13",2016,3,4 ROOM Simplified
2016-03,BISHAN,4 ROOM,204,BISHAN ST 23,04 TO 06,104.0,Model A,1992,585000.0,5,"204, BISHAN ST 23",2016,3,4 ROOM Model A
2016-03,BISHAN,4 ROOM,229,BISHAN ST 23,07 TO 09,104.0,Model A,1992,610888.0,8,"229, BISHAN ST 23",2016,3,4 ROOM Model A
2016-03,BISHAN,4 ROOM,216,BISHAN ST 23,10 TO 12,103.0,Model A,1992,625000.0,11,"216, BISHAN ST 23",2016,3,4 ROOM Model A
2016-03,BISHAN,4 ROOM,252,BISHAN ST 22,07 TO 09,108.0,Model A,1992,638000.0,8,"252, BISHAN ST 22",2016,3,4 ROOM Model A
2016-03,BISHAN,4 ROOM,290,BISHAN ST 24,19 TO 21,102.0,Premium Apartment,1998,660000.0,20,"290, BISHAN ST 24",2016,3,4 ROOM Premium Apartment
2016-03,BISHAN,5 ROOM,158,BISHAN ST 13,07 TO 09,121.0,Improved,1988,633000.0,8,"158, BISHAN ST 13",2016,3,5 ROOM Improved
2016-03,BISHAN,5 ROOM,155,BISHAN ST 13,01 TO 03,121.0,Improved,1987,662000.0,2,"155, BISHAN ST 13",2016,3,5 ROOM Improved
2016-03,BISHAN,5 ROOM,402,SIN MING AVE,22 TO 24,120.0,Improved,1986,670000.0,23,"402, SIN MING AVE",2016,3,5 ROOM Improved
2016-03,BISHAN,5 ROOM,170,BISHAN ST 13,04 TO 06,121.0,Improved,1987,675000.0,5,"170, BISHAN ST 13",2016,3,5 ROOM Improved
2016-03,BISHAN,5 ROOM,165,BISHAN ST 13,04 TO 06,121.0,Improved,1988,698000.0,5,"165, BISHAN ST 13",2016,3,5 ROOM Improved
2016-03,BISHAN,5 ROOM,103,BISHAN ST 12,07 TO 09,121.0,Improved,1986,720000.0,8,"103, BISHAN ST 12",2016,3,5 ROOM Improved
2016-03,BISHAN,5 ROOM,163,BISHAN ST 13,13 TO 15,121.0,Improved,1988,760000.0,14,"163, BISHAN ST 13",2016,3,5 ROOM Improved
2016-03,BISHAN,5 ROOM,179,BISHAN ST 13,13 TO 15,121.0,Improved,1987,784000.0,14,"179, BISHAN ST 13",2016,3,5 ROOM Improved
2016-03,BISHAN,5 ROOM,290,BISHAN ST 24,16 TO 18,121.0,Premium Apartment,1998,785000.0,17,"290, BISHAN ST 24",2016,3,5 ROOM Premium Apartment
2016-03,BISHAN,5 ROOM,191,BISHAN ST 13,01 TO 03,123.0,Improved,1987,799000.0,2,"191, BISHAN ST 13",2016,3,5 ROOM Improved
2016-03,BISHAN,5 ROOM,236,BISHAN ST 22,16 TO 18,138.0,Model A,1992,800000.0,17,"236, BISHAN ST 22",2016,3,5 ROOM Model A
2016-03,BISHAN,5 ROOM,190,BISHAN ST 13,16 TO 18,121.0,Improved,1987,830000.0,17,"190, BISHAN ST 13",2016,3,5 ROOM Improved
2016-03,BISHAN,EXECUTIVE,441,SIN MING AVE,10 TO 12,172.0,Maisonette,1990,870000.0,11,"441, SIN MING AVE",2016,3,EXECUTIVE Maisonette
2016-03,BUKIT BATOK,3 ROOM,143,BT BATOK ST 11,01 TO 03,68.0,New Generation,1984,258000.0,2,"143, BT BATOK ST 11",2016,3,3 ROOM New Generation
2016-03,BUKIT BATOK,3 ROOM,504,BT BATOK ST 52,04 TO 06,60.0,Improved,1988,260000.0,5,"504, BT BATOK ST 52",2016,3,3 ROOM Improved
2016-03,BUKIT BATOK,3 ROOM,536,BT BATOK ST 52,01 TO 03,73.0,Model A,1986,263000.0,2,"536, BT BATOK ST 52",2016,3,3 ROOM Model A
2016-03,BUKIT BATOK,3 ROOM,247,BT BATOK EAST AVE 5,04 TO 06,73.0,Model A,1985,265000.0,5,"247, BT BATOK EAST AVE 5",2016,3,3 ROOM Model A
2016-03,BUKIT BATOK,3 ROOM,309,BT BATOK ST 31,04 TO 06,65.0,Simplified,1986,265000.0,5,"309, BT BATOK ST 31",2016,3,3 ROOM Simplified
2016-03,BUKIT BATOK,3 ROOM,139,BT BATOK WEST AVE 6,01 TO 03,68.0,New Generation,1984,270000.0,2,"139, BT BATOK WEST AVE 6",2016,3,3 ROOM New Generation
2016-03,BUKIT BATOK,3 ROOM,251,BT BATOK EAST AVE 5,01 TO 03,67.0,New Generation,1985,272000.0,2,"251, BT BATOK EAST AVE 5",2016,3,3 ROOM New Generation
2016-03,BUKIT BATOK,3 ROOM,363,BT BATOK ST 31,01 TO 03,68.0,New Generation,1987,273000.0,2,"363, BT BATOK ST 31",2016,3,3 ROOM New Generation
2016-03,BUKIT BATOK,3 ROOM,271,BT BATOK EAST AVE 4,07 TO 09,64.0,Simplified,1986,275000.0,8,"271, BT BATOK EAST AVE 4",2016,3,3 ROOM Simplified
2016-03,BUKIT BATOK,3 ROOM,213,BT BATOK ST 21,04 TO 06,67.0,New Generation,1984,275000.0,5,"213, BT BATOK ST 21",2016,3,3 ROOM New Generation
2016-03,BUKIT BATOK,3 ROOM,507,BT BATOK ST 52,10 TO 12,60.0,Improved,1987,277000.0,11,"507, BT BATOK ST 52",2016,3,3 ROOM Improved
2016-03,BUKIT BATOK,3 ROOM,272,BT BATOK EAST AVE 4,04 TO 06,64.0,Simplified,1986,280000.0,5,"272, BT BATOK EAST AVE 4",2016,3,3 ROOM Simplified
2016-03,BUKIT BATOK,3 ROOM,139,BT BATOK WEST AVE 6,04 TO 06,68.0,New Generation,1984,280000.0,5,"139, BT BATOK WEST AVE 6",2016,3,3 ROOM New Generation
2016-03,BUKIT BATOK,3 ROOM,231,BT BATOK EAST AVE 5,07 TO 09,67.0,New Generation,1985,285000.0,8,"231, BT BATOK EAST AVE 5",2016,3,3 ROOM New Generation
2016-03,BUKIT BATOK,3 ROOM,280,BT BATOK EAST AVE 3,10 TO 12,64.0,Simplified,1988,288000.0,11,"280, BT BATOK EAST AVE 3",2016,3,3 ROOM Simplified
2016-03,BUKIT BATOK,3 ROOM,152,BT BATOK ST 11,04 TO 06,67.0,New Generation,1998,288000.0,5,"152, BT BATOK ST 11",2016,3,3 ROOM New Generation
2016-03,BUKIT BATOK,3 ROOM,361,BT BATOK ST 31,10 TO 12,68.0,New Generation,1987,288000.0,11,"361, BT BATOK ST 31",2016,3,3 ROOM New Generation
2016-03,BUKIT BATOK,3 ROOM,230,BT BATOK EAST AVE 3,01 TO 03,67.0,New Generation,1985,290000.0,2,"230, BT BATOK EAST AVE 3",2016,3,3 ROOM New Generation
2016-03,BUKIT BATOK,3 ROOM,304,BT BATOK ST 31,04 TO 06,68.0,New Generation,1985,290000.0,5,"304, BT BATOK ST 31",2016,3,3 ROOM New Generation
2016-03,BUKIT BATOK,3 ROOM,177,BT BATOK WEST AVE 8,04 TO 06,73.0,Model A,1985,290000.0,5,"177, BT BATOK WEST AVE 8",2016,3,3 ROOM Model A
2016-03,BUKIT BATOK,3 ROOM,238,BT BATOK EAST AVE 5,13 TO 15,67.0,New Generation,1986,291000.0,14,"238, BT BATOK EAST AVE 5",2016,3,3 ROOM New Generation
2016-03,BUKIT BATOK,3 ROOM,233,BT BATOK EAST AVE 5,10 TO 12,67.0,New Generation,1985,295000.0,11,"233, BT BATOK EAST AVE 5",2016,3,3 ROOM New Generation
2016-03,BUKIT BATOK,3 ROOM,127,BT BATOK WEST AVE 6,07 TO 09,73.0,Model A,1985,295000.0,8,"127, BT BATOK WEST AVE 6",2016,3,3 ROOM Model A
2016-03,BUKIT BATOK,3 ROOM,175,BT BATOK WEST AVE 8,04 TO 06,67.0,New Generation,1985,310000.0,5,"175, BT BATOK WEST AVE 8",2016,3,3 ROOM New Generation
2016-03,BUKIT BATOK,3 ROOM,131,BT BATOK WEST AVE 6,10 TO 12,73.0,Model A,1984,312000.0,11,"131, BT BATOK WEST AVE 6",2016,3,3 ROOM Model A
2016-03,BUKIT BATOK,3 ROOM,220,BT BATOK EAST AVE 3,01 TO 03,73.0,New Generation,1985,328000.0,2,"220, BT BATOK EAST AVE 3",2016,3,3 ROOM New Generation
2016-03,BUKIT BATOK,3 ROOM,135,BT BATOK WEST AVE 6,10 TO 12,68.0,New Generation,1984,330000.0,11,"135, BT BATOK WEST AVE 6",2016,3,3 ROOM New Generation
2016-03,BUKIT BATOK,4 ROOM,338,BT BATOK ST 34,04 TO 06,84.0,Simplified,1986,315000.0,5,"338, BT BATOK ST 34",2016,3,4 ROOM Simplified
2016-03,BUKIT BATOK,4 ROOM,509,BT BATOK ST 52,04 TO 06,84.0,Simplified,1987,320000.0,5,"509, BT BATOK ST 52",2016,3,4 ROOM Simplified
2016-03,BUKIT BATOK,4 ROOM,411,BT BATOK WEST AVE 4,10 TO 12,103.0,Model A,1986,320000.0,11,"411, BT BATOK WEST AVE 4",2016,3,4 ROOM Model A
2016-03,BUKIT BATOK,4 ROOM,325,BT BATOK ST 33,10 TO 12,84.0,Simplified,1986,335000.0,11,"325, BT BATOK ST 33",2016,3,4 ROOM Simplified
2016-03,BUKIT BATOK,4 ROOM,186,BT BATOK WEST AVE 6,10 TO 12,94.0,New Generation,1989,345000.0,11,"186, BT BATOK WEST AVE 6",2016,3,4 ROOM New Generation
2016-03,BUKIT BATOK,4 ROOM,337,BT BATOK ST 34,07 TO 09,84.0,Simplified,1986,355000.0,8,"337, BT BATOK ST 34",2016,3,4 ROOM Simplified
2016-03,BUKIT BATOK,4 ROOM,309,BT BATOK ST 31,01 TO 03,90.0,Simplified,1986,358000.0,2,"309, BT BATOK ST 31",2016,3,4 ROOM Simplified
2016-03,BUKIT BATOK,4 ROOM,176,BT BATOK WEST AVE 8,07 TO 09,103.0,Model A,1984,380000.0,8,"176, BT BATOK WEST AVE 8",2016,3,4 ROOM Model A
2016-03,BUKIT BATOK,4 ROOM,209,BT BATOK ST 21,01 TO 03,107.0,Model A,1985,385000.0,2,"209, BT BATOK ST 21",2016,3,4 ROOM Model A
2016-03,BUKIT BATOK,4 ROOM,539,BT BATOK ST 52,07 TO 09,103.0,Model A,1987,390000.0,8,"539, BT BATOK ST 52",2016,3,4 ROOM Model A
2016-03,BUKIT BATOK,4 ROOM,183,BT BATOK WEST AVE 8,07 TO 09,93.0,New Generation,1984,395000.0,8,"183, BT BATOK WEST AVE 8",2016,3,4 ROOM New Generation
2016-03,BUKIT BATOK,4 ROOM,370,BT BATOK ST 31,07 TO 09,84.0,Simplified,1985,396000.0,8,"370, BT BATOK ST 31",2016,3,4 ROOM Simplified
2016-03,BUKIT BATOK,4 ROOM,367,BT BATOK ST 31,10 TO 12,94.0,New Generation,1987,400000.0,11,"367, BT BATOK ST 31",2016,3,4 ROOM New Generation
2016-03,BUKIT BATOK,4 ROOM,348,BT BATOK ST 34,10 TO 12,103.0,Model A,1987,400888.0,11,"348, BT BATOK ST 34",2016,3,4 ROOM Model A
2016-03,BUKIT BATOK,4 ROOM,363,BT BATOK ST 31,07 TO 09,94.0,New Generation,1987,405000.0,8,"363, BT BATOK ST 31",2016,3,4 ROOM New Generation
2016-03,BUKIT BATOK,4 ROOM,289F,BT BATOK ST 25,13 TO 15,92.0,Model A2,1998,413000.0,14,"289F, BT BATOK ST 25",2016,3,4 ROOM Model A2
2016-03,BUKIT BATOK,4 ROOM,386,BT BATOK WEST AVE 5,07 TO 09,92.0,Model A,2004,420000.0,8,"386, BT BATOK WEST AVE 5",2016,3,4 ROOM Model A
2016-03,BUKIT BATOK,4 ROOM,384,BT BATOK WEST AVE 5,13 TO 15,90.0,Model A,2005,435000.0,14,"384, BT BATOK WEST AVE 5",2016,3,4 ROOM Model A
2016-03,BUKIT BATOK,4 ROOM,129,BT BATOK WEST AVE 6,10 TO 12,103.0,Model A,1984,440000.0,11,"129, BT BATOK WEST AVE 6",2016,3,4 ROOM Model A
2016-03,BUKIT BATOK,4 ROOM,393,BT BATOK WEST AVE 5,22 TO 24,92.0,Model A,2004,460000.0,23,"393, BT BATOK WEST AVE 5",2016,3,4 ROOM Model A
2016-03,BUKIT BATOK,5 ROOM,289D,BT BATOK ST 25,10 TO 12,121.0,Improved,1997,500000.0,11,"289D, BT BATOK ST 25",2016,3,5 ROOM Improved
2016-03,BUKIT BATOK,5 ROOM,291C,BT BATOK ST 24,04 TO 06,121.0,Improved,1998,505000.0,5,"291C, BT BATOK ST 24",2016,3,5 ROOM Improved
2016-03,BUKIT BATOK,5 ROOM,290G,BT BATOK ST 24,07 TO 09,121.0,Improved,1998,523000.0,8,"290G, BT BATOK ST 24",2016,3,5 ROOM Improved
2016-03,BUKIT BATOK,5 ROOM,187,BT BATOK WEST AVE 6,07 TO 09,121.0,Improved,1989,550000.0,8,"187, BT BATOK WEST AVE 6",2016,3,5 ROOM Improved
2016-03,BUKIT BATOK,5 ROOM,188,BT BATOK WEST AVE 6,07 TO 09,120.0,Improved,1997,560000.0,8,"188, BT BATOK WEST AVE 6",2016,3,5 ROOM Improved
2016-03,BUKIT BATOK,5 ROOM,191,BT BATOK WEST AVE 6,16 TO 18,120.0,Improved,1997,570000.0,17,"191, BT BATOK WEST AVE 6",2016,3,5 ROOM Improved
2016-03,BUKIT BATOK,5 ROOM,186,BT BATOK WEST AVE 6,04 TO 06,122.0,Improved,1989,575000.0,5,"186, BT BATOK WEST AVE 6",2016,3,5 ROOM Improved
2016-03,BUKIT BATOK,5 ROOM,394,BT BATOK WEST AVE 5,10 TO 12,115.0,Improved,2004,590000.0,11,"394, BT BATOK WEST AVE 5",2016,3,5 ROOM Improved
2016-03,BUKIT BATOK,5 ROOM,110,BT BATOK WEST AVE 6,13 TO 15,132.0,Model A,1985,610000.0,14,"110, BT BATOK WEST AVE 6",2016,3,5 ROOM Model A
2016-03,BUKIT BATOK,5 ROOM,622,BT BATOK CTRL,28 TO 30,113.0,Improved,2003,727000.0,29,"622, BT BATOK CTRL",2016,3,5 ROOM Improved
2016-03,BUKIT BATOK,EXECUTIVE,354,BT BATOK ST 31,04 TO 06,148.0,Maisonette,1987,630000.0,5,"354, BT BATOK ST 31",2016,3,EXECUTIVE Maisonette
2016-03,BUKIT BATOK,EXECUTIVE,366,BT BATOK ST 31,10 TO 12,146.0,Maisonette,1986,635000.0,11,"366, BT BATOK ST 31",2016,3,EXECUTIVE Maisonette
2016-03,BUKIT BATOK,EXECUTIVE,366,BT BATOK ST 31,07 TO 09,155.0,Apartment,1986,638000.0,8,"366, BT BATOK ST 31",2016,3,EXECUTIVE Apartment
2016-03,BUKIT BATOK,EXECUTIVE,140,BT BATOK ST 11,04 TO 06,145.0,Apartment,1984,645000.0,5,"140, BT BATOK ST 11",2016,3,EXECUTIVE Apartment
2016-03,BUKIT MERAH,2 ROOM,12,TAMAN HO SWEE,01 TO 03,49.0,Standard,1970,215000.0,2,"12, TAMAN HO SWEE",2016,3,2 ROOM Standard
2016-03,BUKIT MERAH,2 ROOM,32,JLN BT HO SWEE,01 TO 03,48.0,Standard,1971,255000.0,2,"32, JLN BT HO SWEE",2016,3,2 ROOM Standard
2016-03,BUKIT MERAH,2 ROOM,44,MOH GUAN TER,01 TO 03,64.0,Standard,1973,456888.0,2,"44, MOH GUAN TER",2016,3,2 ROOM Standard
2016-03,BUKIT MERAH,3 ROOM,16,TELOK BLANGAH CRES,04 TO 06,65.0,Improved,1975,280000.0,5,"16, TELOK BLANGAH CRES",2016,3,3 ROOM Improved
2016-03,BUKIT MERAH,3 ROOM,107,JLN BT MERAH,01 TO 03,63.0,Standard,1970,290000.0,2,"107, JLN BT MERAH",2016,3,3 ROOM Standard
2016-03,BUKIT MERAH,3 ROOM,37,JLN RUMAH TINGGI,10 TO 12,53.0,Standard,1969,300000.0,11,"37, JLN RUMAH TINGGI",2016,3,3 ROOM Standard
2016-03,BUKIT MERAH,3 ROOM,28,HOY FATT RD,10 TO 12,60.0,Standard,1967,310000.0,11,"28, HOY FATT RD",2016,3,3 ROOM Standard
2016-03,BUKIT MERAH,3 ROOM,107,JLN BT MERAH,10 TO 12,63.0,Standard,1970,310000.0,11,"107, JLN BT MERAH",2016,3,3 ROOM Standard
2016-03,BUKIT MERAH,3 ROOM,75,TELOK BLANGAH DR,01 TO 03,67.0,New Generation,1978,320000.0,2,"75, TELOK BLANGAH DR",2016,3,3 ROOM New Generation
2016-03,BUKIT MERAH,3 ROOM,1,JLN BT MERAH,13 TO 15,64.0,Improved,1983,325000.0,14,"1, JLN BT MERAH",2016,3,3 ROOM Improved
2016-03,BUKIT MERAH,3 ROOM,44,TELOK BLANGAH DR,04 TO 06,65.0,Improved,1976,325000.0,5,"44, TELOK BLANGAH DR",2016,3,3 ROOM Improved
2016-03,BUKIT MERAH,3 ROOM,64,TELOK BLANGAH DR,01 TO 03,67.0,New Generation,1978,325000.0,2,"64, TELOK BLANGAH DR",2016,3,3 ROOM New Generation
2016-03,BUKIT MERAH,3 ROOM,1,TELOK BLANGAH CRES,07 TO 09,66.0,Improved,1983,330000.0,8,"1, TELOK BLANGAH CRES",2016,3,3 ROOM Improved
2016-03,BUKIT MERAH,3 ROOM,142,JLN BT MERAH,04 TO 06,67.0,New Generation,1979,336000.0,5,"142, JLN BT MERAH",2016,3,3 ROOM New Generation
2016-03,BUKIT MERAH,3 ROOM,2,JLN BT MERAH,04 TO 06,63.0,Improved,1975,338000.0,5,"2, JLN BT MERAH",2016,3,3 ROOM Improved
2016-03,BUKIT MERAH,3 ROOM,44,TELOK BLANGAH DR,07 TO 09,65.0,Improved,1976,340000.0,8,"44, TELOK BLANGAH DR",2016,3,3 ROOM Improved
2016-03,BUKIT MERAH,3 ROOM,36,BEO CRES,04 TO 06,59.0,Standard,1971,365000.0,5,"36, BEO CRES",2016,3,3 ROOM Standard
2016-03,BUKIT MERAH,3 ROOM,54,TELOK BLANGAH DR,04 TO 06,73.0,New Generation,1978,365000.0,5,"54, TELOK BLANGAH DR",2016,3,3 ROOM New Generation
2016-03,BUKIT MERAH,3 ROOM,119,BT MERAH VIEW,07 TO 09,65.0,Improved,1983,368000.0,8,"119, BT MERAH VIEW",2016,3,3 ROOM Improved
2016-03,BUKIT MERAH,3 ROOM,20,TELOK BLANGAH CRES,07 TO 09,76.0,Improved,1975,370000.0,8,"20, TELOK BLANGAH CRES",2016,3,3 ROOM Improved
2016-03,BUKIT MERAH,3 ROOM,64,TELOK BLANGAH DR,04 TO 06,67.0,New Generation,1978,370000.0,5,"64, TELOK BLANGAH DR",2016,3,3 ROOM New Generation
2016-03,BUKIT MERAH,3 ROOM,5,TELOK BLANGAH CRES,10 TO 12,75.0,Improved,1983,380000.0,11,"5, TELOK BLANGAH CRES",2016,3,3 ROOM Improved
2016-03,BUKIT MERAH,3 ROOM,22,HAVELOCK RD,07 TO 09,64.0,Standard,1969,385000.0,8,"22, HAVELOCK RD",2016,3,3 ROOM Standard
2016-03,BUKIT MERAH,3 ROOM,55,TELOK BLANGAH DR,07 TO 09,73.0,New Generation,1978,388000.0,8,"55, TELOK BLANGAH DR",2016,3,3 ROOM New Generation
2016-03,BUKIT MERAH,3 ROOM,1,TELOK BLANGAH CRES,16 TO 18,74.0,Improved,1983,400000.0,17,"1, TELOK BLANGAH CRES",2016,3,3 ROOM Improved
2016-03,BUKIT MERAH,3 ROOM,54,TELOK BLANGAH DR,10 TO 12,73.0,New Generation,1978,410000.0,11,"54, TELOK BLANGAH DR",2016,3,3 ROOM New Generation
2016-03,BUKIT MERAH,3 ROOM,8,CANTONMENT CL,01 TO 03,60.0,Model A,2002,413000.0,2,"8, CANTONMENT CL",2016,3,3 ROOM Model A
2016-03,BUKIT MERAH,3 ROOM,65,TELOK BLANGAH DR,10 TO 12,67.0,New Generation,1978,415000.0,11,"65, TELOK BLANGAH DR",2016,3,3 ROOM New Generation
2016-03,BUKIT MERAH,3 ROOM,145,JLN BT MERAH,01 TO 03,81.0,New Generation,1981,438000.0,2,"145, JLN BT MERAH",2016,3,3 ROOM New Generation
2016-03,BUKIT MERAH,3 ROOM,26A,JLN MEMBINA,04 TO 06,60.0,Model A,2008,515000.0,5,"26A, JLN MEMBINA",2016,3,3 ROOM Model A
2016-03,BUKIT MERAH,3 ROOM,126C,KIM TIAN RD,37 TO 39,62.0,Model A,2013,608000.0,38,"126C, KIM TIAN RD",2016,3,3 ROOM Model A
