Tranc_YearMonth,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,resale_price
2012-03,3 ROOM,60,CIRCUIT RD,01 TO 05,56,Standard,1969,295000
2012-03,3 ROOM,59,CIRCUIT RD,01 TO 05,60,Standard,1969,297000
2012-03,3 ROOM,59,CIRCUIT RD,06 TO 10,60,Standard,1969,320000
2012-03,3 ROOM,97,JLN DUA,06 TO 10,56,Standard,1969,355000
2012-03,3 ROOM,2,JLN BATU,01 TO 05,60,Standard,1969,329000
2012-03,3 ROOM,6,JLN BATU,06 TO 10,60,Standard,1969,338000
2012-03,2 ROOM,64,C'WEALTH DR,06 TO 10,46,Standard,1969,261000
2012-03,2 ROOM,108,C'WEALTH CRES,01 TO 05,47,Standard,1969,266000
2012-03,3 ROOM,25,TANGLIN HALT RD,06 TO 10,52,Standard,1969,289000
2012-03,3 ROOM,65,C'WEALTH DR,06 TO 10,52,Standard,1969,305000
2012-03,3 ROOM,113,C'WEALTH CRES,01 TO 05,60,Standard,1969,318000
2012-03,3 ROOM,113,C'WEALTH CRES,06 TO 10,60,Standard,1969,320000
2012-03,3 ROOM,111,C'WEALTH CRES,06 TO 10,60,Standard,1969,330000
2012-03,3 ROOM,1,LOR 7 TOA PAYOH,01 TO 05,67,Improved,1969,309000
2012-03,3 ROOM,1,LOR 7 TOA PAYOH,11 TO 15,67,Improved,1969,315000
2012-03,3 ROOM,4,LOR 7 TOA PAYOH,01 TO 05,68,Improved,1969,320000
2012-03,3 ROOM,2,LOR 7 TOA PAYOH,06 TO 10,67,Improved,1969,323000
2012-03,3 ROOM,3,LOR 7 TOA PAYOH,06 TO 10,68,Improved,1969,325000
2012-03,3 ROOM,4,LOR 7 TOA PAYOH,01 TO 05,68,Improved,1969,333000
2012-03,3 ROOM,1,LOR 7 TOA PAYOH,06 TO 10,67,Improved,1969,336000
2012-03,3 ROOM,16,TAMAN HO SWEE,01 TO 05,54,Standard,1970,312000
2012-03,3 ROOM,107,JLN BT MERAH,01 TO 05,63,Standard,1970,328000
2012-03,3 ROOM,107,JLN BT MERAH,06 TO 10,63,Standard,1970,385000
2012-03,4 ROOM,101,HENDERSON CRES,01 TO 05,74,Standard,1970,398500
2012-03,4 ROOM,102,HENDERSON CRES,11 TO 15,80,Standard,1970,485000
2012-03,3 ROOM,112,HO CHING RD,01 TO 05,68,Improved,1970,298000
2012-03,3 ROOM,27,JLN BAHAGIA,06 TO 10,56,Standard,1970,295000
2012-03,2 ROOM,32,TANGLIN HALT RD,01 TO 05,42,Standard,1970,255000
2012-03,2 ROOM,96,C'WEALTH CRES,06 TO 10,47,Standard,1970,256888
2012-03,3 ROOM,32,TANGLIN HALT RD,06 TO 10,52,Standard,1970,327000
2012-03,3 ROOM,164,STIRLING RD,01 TO 05,66,Improved,1970,365000
2012-03,3 ROOM,154,MEI LING ST,01 TO 05,67,Improved,1970,380000
2012-03,3 ROOM,152,MEI LING ST,06 TO 10,67,Improved,1970,381000
2012-03,3 ROOM,157,MEI LING ST,01 TO 05,69,Improved,1970,403000
2012-03,4 ROOM,161,MEI LING ST,11 TO 15,85,Improved,1970,535000
2012-03,4 ROOM,160,MEI LING ST,16 TO 20,85,Improved,1970,545000
2012-03,3 ROOM,125,LOR 1 TOA PAYOH,01 TO 05,67,Improved,1970,329000
2012-03,3 ROOM,34,LOR 5 TOA PAYOH,06 TO 10,67,Improved,1970,333000
2012-03,3 ROOM,18,LOR 7 TOA PAYOH,11 TO 15,67,Improved,1970,342000
2012-03,3 ROOM,38,LOR 5 TOA PAYOH,06 TO 10,67,Improved,1970,343000
2012-03,3 ROOM,20,LOR 7 TOA PAYOH,06 TO 10,67,Improved,1970,343000
2012-03,3 ROOM,108,LOR 1 TOA PAYOH,01 TO 05,66,Improved,1970,362000
2012-03,3 ROOM,116,LOR 2 TOA PAYOH,16 TO 20,63,Improved,1970,372000
2012-03,3 ROOM,116,LOR 2 TOA PAYOH,16 TO 20,63,Improved,1970,373000
2012-03,3 ROOM,46,CIRCUIT RD,01 TO 05,51,Standard,1971,267000
2012-03,3 ROOM,39,CIRCUIT RD,01 TO 05,55,Standard,1971,293000
2012-03,3 ROOM,40,CIRCUIT RD,01 TO 05,57,Standard,1971,293000
2012-03,3 ROOM,28,JLN BAHAGIA,01 TO 05,56,Standard,1971,273000
2012-03,3 ROOM,35,JLN BAHAGIA,06 TO 10,56,Standard,1971,278000
2012-03,3 ROOM,32,JLN BAHAGIA,01 TO 05,56,Standard,1971,307000
2012-03,2 ROOM,36,TANGLIN HALT RD,06 TO 10,46,Standard,1971,270000
2012-03,2 ROOM,38,TANGLIN HALT RD,06 TO 10,46,Standard,1971,272000
2012-03,3 ROOM,41,TANGLIN HALT RD,01 TO 05,56,Standard,1971,287000
2012-03,3 ROOM,45,TANGLIN HALT RD,01 TO 05,56,Standard,1971,298000
2012-03,3 ROOM,45,TANGLIN HALT RD,06 TO 10,56,Standard,1971,320000
2012-03,3 ROOM,38,TANGLIN HALT RD,01 TO 05,56,Standard,1971,325000
2012-03,3 ROOM,45,TANGLIN HALT RD,06 TO 10,65,Standard,1971,335000
2012-03,3 ROOM,27,TOA PAYOH EAST,01 TO 05,67,Improved,1971,324488
2012-03,3 ROOM,26,TOA PAYOH EAST,01 TO 05,67,Improved,1971,330000
2012-03,3 ROOM,26,TOA PAYOH EAST,06 TO 10,67,Improved,1971,335000
2012-03,3 ROOM,26,TOA PAYOH EAST,06 TO 10,67,Improved,1971,338588
2012-03,3 ROOM,26,TOA PAYOH EAST,11 TO 15,67,Improved,1971,345000
2012-03,3 ROOM,157,LOR 1 TOA PAYOH,06 TO 10,67,Improved,1971,375000
2012-03,3 ROOM,20,CHAI CHEE RD,01 TO 05,65,Improved,1972,301000
2012-03,3 ROOM,21,CHAI CHEE RD,01 TO 05,65,Improved,1972,306000
2012-03,3 ROOM,93,PAYA LEBAR WAY,01 TO 05,58,Improved,1972,272000
2012-03,3 ROOM,91,PAYA LEBAR WAY,01 TO 05,58,Improved,1972,275000
2012-03,3 ROOM,37,CIRCUIT RD,11 TO 15,58,Standard,1972,300000
2012-03,3 ROOM,37,CIRCUIT RD,11 TO 15,58,Standard,1972,309000
2012-03,3 ROOM,34,WHAMPOA WEST,01 TO 05,68,Improved,1972,376000
2012-03,4 ROOM,26,BENDEMEER RD,01 TO 05,83,Improved,1972,520000
2012-03,3 ROOM,49,JLN BAHAGIA,01 TO 05,80,Terrace,1972,688000
2012-03,3 ROOM,38,JLN BAHAGIA,01 TO 05,83,Terrace,1972,698000
2012-03,3 ROOM,168,LOR 1 TOA PAYOH,01 TO 05,65,Improved,1972,350000
2012-03,3 ROOM,174,LOR 1 TOA PAYOH,01 TO 05,76,Improved,1972,363000
2012-03,3 ROOM,85C,LOR 4 TOA PAYOH,01 TO 05,68,Improved,1972,366000
2012-03,3 ROOM,85A,LOR 4 TOA PAYOH,06 TO 10,68,Improved,1972,375000
2012-03,3 ROOM,85C,LOR 4 TOA PAYOH,11 TO 15,68,Improved,1972,387000
2012-03,3 ROOM,168,LOR 1 TOA PAYOH,11 TO 15,65,Improved,1972,390000
2012-03,3 ROOM,185,TOA PAYOH CTRL,01 TO 05,67,Improved,1972,413000
2012-03,5 ROOM,158,LOR 1 TOA PAYOH,11 TO 15,150,Adjoined flat,1972,835000
2012-03,3 ROOM,128,BT MERAH VIEW,01 TO 05,76,Improved,1973,440000
2012-03,3 ROOM,44,MOH GUAN TER,01 TO 05,77,Standard,1973,555000
2012-03,2 ROOM,30,BALAM RD,06 TO 10,46,Standard,1973,257000
2012-03,3 ROOM,77,LOR LIMAU,11 TO 15,59,Improved,1973,322000
2012-03,3 ROOM,76,LOR LIMAU,06 TO 10,65,Improved,1973,325000
2012-03,3 ROOM,77,LOR LIMAU,16 TO 20,59,Improved,1973,334000
2012-03,3 ROOM,76,LOR LIMAU,11 TO 15,65,Improved,1973,357800
2012-03,3 ROOM,23A,QUEEN'S CL,01 TO 05,76,Improved,1973,435000
2012-03,3 ROOM,195,KIM KEAT AVE,01 TO 05,66,Improved,1973,277000
2012-03,3 ROOM,195,KIM KEAT AVE,01 TO 05,66,Improved,1973,283000
2012-03,3 ROOM,57,LOR 5 TOA PAYOH,06 TO 10,61,Standard,1973,315000
2012-03,3 ROOM,73,LOR 4 TOA PAYOH,06 TO 10,62,Standard,1973,322000
2012-03,3 ROOM,206,TOA PAYOH NTH,06 TO 10,59,Improved,1973,339000
2012-03,3 ROOM,205,TOA PAYOH NTH,01 TO 05,65,Improved,1973,348000
2012-03,3 ROOM,69,LOR 4 TOA PAYOH,06 TO 10,72,Standard,1973,368000
2012-03,4 ROOM,202,TOA PAYOH NTH,06 TO 10,87,Improved,1973,450000
2012-03,4 ROOM,200,TOA PAYOH NTH,01 TO 05,87,Improved,1973,460000
2012-03,4 ROOM,204,TOA PAYOH NTH,16 TO 20,87,Improved,1973,478000
2012-03,4 ROOM,53,CHIN SWEE RD,16 TO 20,77,Improved,1974,523888
2012-03,3 ROOM,215,BOON LAY PL,01 TO 05,66,Improved,1974,280000
2012-03,3 ROOM,214,BOON LAY PL,01 TO 05,66,Improved,1974,306000
2012-03,3 ROOM,85,WHAMPOA DR,01 TO 05,65,Improved,1974,295000
2012-03,3 ROOM,85,WHAMPOA DR,01 TO 05,65,Improved,1974,298000
2012-03,3 ROOM,86,WHAMPOA DR,01 TO 05,66,Improved,1974,305000
2012-03,3 ROOM,75,WHAMPOA DR,11 TO 15,65,Improved,1974,312000
2012-03,3 ROOM,72,GEYLANG BAHRU,11 TO 15,59,Improved,1974,315000
2012-03,3 ROOM,86,WHAMPOA DR,01 TO 05,66,Improved,1974,320000
2012-03,3 ROOM,57,GEYLANG BAHRU,06 TO 10,65,Improved,1974,325000
2012-03,3 ROOM,57,GEYLANG BAHRU,06 TO 10,65,Improved,1974,326500
2012-03,3 ROOM,98,WHAMPOA DR,11 TO 15,65,Improved,1974,328000
2012-03,3 ROOM,68,GEYLANG BAHRU,11 TO 15,65,Improved,1974,329000
2012-03,3 ROOM,72,GEYLANG BAHRU,01 TO 05,59,Improved,1974,330000
2012-03,3 ROOM,63,KALLANG BAHRU,01 TO 05,65,Improved,1974,330000
2012-03,3 ROOM,57,GEYLANG BAHRU,11 TO 15,65,Improved,1974,331000
2012-03,3 ROOM,64,KALLANG BAHRU,11 TO 15,76,Improved,1974,382000
2012-03,4 ROOM,99,WHAMPOA DR,21 TO 25,91,Improved,1974,480000
2012-03,5 ROOM,54,GEYLANG BAHRU,21 TO 25,117,Standard,1974,600000
2012-03,3 ROOM,32,HOLLAND CL,06 TO 10,59,Improved,1974,378000
2012-03,3 ROOM,4,HOLLAND CL,06 TO 10,65,Improved,1974,418000
2012-03,3 ROOM,4,HOLLAND CL,01 TO 05,73,Improved,1974,475000
2012-03,4 ROOM,175,LOR 2 TOA PAYOH,11 TO 15,84,Improved,1974,550000
2012-03,3 ROOM,2,MARSILING DR,11 TO 15,65,Improved,1974,293500
2012-03,3 ROOM,2,MARSILING DR,06 TO 10,65,Improved,1974,298000
2012-03,3 ROOM,1,MARSILING DR,06 TO 10,65,Improved,1974,299000
2012-03,4 ROOM,35,CHAI CHEE AVE,06 TO 10,82,Improved,1975,403000
2012-03,3 ROOM,22,TELOK BLANGAH CRES,06 TO 10,59,Improved,1975,315000
2012-03,3 ROOM,12,TELOK BLANGAH CRES,11 TO 15,59,Improved,1975,320000
2012-03,3 ROOM,18,TELOK BLANGAH CRES,06 TO 10,65,Improved,1975,355000
2012-03,3 ROOM,2,JLN BT MERAH,06 TO 10,63,Improved,1975,360000
2012-03,3 ROOM,6,TELOK BLANGAH CRES,06 TO 10,65,Improved,1975,373000
2012-03,3 ROOM,105,HENDERSON CRES,11 TO 15,65,Improved,1975,390000
2012-03,3 ROOM,132,JLN BT MERAH,06 TO 10,70,Improved,1975,395000
2012-03,3 ROOM,21,TELOK BLANGAH CRES,06 TO 10,76,Improved,1975,405000
2012-03,4 ROOM,23,TELOK BLANGAH CRES,06 TO 10,82,Improved,1975,458000
2012-03,4 ROOM,24,TELOK BLANGAH CRES,06 TO 10,82,Improved,1975,472000
2012-03,4 ROOM,15,HOUGANG AVE 3,11 TO 15,82,Improved,1975,383000
2012-03,4 ROOM,15,HOUGANG AVE 3,06 TO 10,82,Improved,1975,415000
2012-03,5 ROOM,16,HOUGANG AVE 3,16 TO 20,123,Standard,1975,600000
2012-03,3 ROOM,185,BOON LAY AVE,06 TO 10,59,Improved,1975,274000
2012-03,3 ROOM,4,MARINE TER,11 TO 15,65,Improved,1975,418000
2012-03,4 ROOM,35,MARINE CRES,01 TO 05,82,Improved,1975,482000
2012-03,4 ROOM,34,MARINE CRES,06 TO 10,82,Improved,1975,505000
2012-03,4 ROOM,55,MARINE TER,16 TO 20,88,Improved,1975,550000
2012-03,4 ROOM,17,MARINE TER,16 TO 20,82,Improved,1975,550000
2012-03,5 ROOM,28,MARINE CRES,06 TO 10,126,Standard,1975,770000
2012-03,3 ROOM,40,HOLLAND DR,01 TO 05,59,Improved,1975,358000
2012-03,3 ROOM,12,HOLLAND AVE,16 TO 20,65,Improved,1975,460000
2012-03,3 ROOM,13,HOLLAND DR,16 TO 20,65,Improved,1975,465000
2012-03,3 ROOM,11,HOLLAND DR,16 TO 20,65,Improved,1975,472000
2012-03,3 ROOM,12,HOLLAND AVE,16 TO 20,65,Improved,1975,475000
2012-03,3 ROOM,12,HOLLAND AVE,21 TO 25,65,Improved,1975,485000
2012-03,5 ROOM,20,HOLLAND DR,06 TO 10,117,Standard,1975,795000
2012-03,3 ROOM,213,ANG MO KIO AVE 3,06 TO 10,67,New Generation,1976,347000
2012-03,3 ROOM,216,ANG MO KIO AVE 1,06 TO 10,73,New Generation,1976,368000
2012-03,4 ROOM,218,ANG MO KIO AVE 1,01 TO 05,82,New Generation,1976,400000
2012-03,4 ROOM,208,ANG MO KIO AVE 1,06 TO 10,88,New Generation,1976,460000
2012-03,3 ROOM,3,BEDOK STH AVE 1,01 TO 05,59,Improved,1976,303000
2012-03,3 ROOM,18,BEDOK STH RD,06 TO 10,65,Improved,1976,320000
2012-03,3 ROOM,4,BEDOK STH AVE 1,01 TO 05,65,Improved,1976,325000
2012-03,3 ROOM,4,BEDOK STH AVE 1,01 TO 05,65,Improved,1976,335000
2012-03,3 ROOM,18,BEDOK STH RD,11 TO 15,65,Improved,1976,350000
2012-03,4 ROOM,5,BEDOK STH AVE 2,01 TO 05,82,Improved,1976,406000
2012-03,3 ROOM,33,TELOK BLANGAH WAY,01 TO 05,59,Improved,1976,318000
2012-03,3 ROOM,43,TELOK BLANGAH RISE,06 TO 10,59,Improved,1976,322000
2012-03,3 ROOM,44,TELOK BLANGAH DR,01 TO 05,65,Improved,1976,340000
2012-03,3 ROOM,44,TELOK BLANGAH DR,01 TO 05,65,Improved,1976,357000
2012-03,3 ROOM,42,TELOK BLANGAH RISE,11 TO 15,70,Improved,1976,381000
2012-03,3 ROOM,63,TELOK BLANGAH HTS,01 TO 05,73,New Generation,1976,390000
2012-03,3 ROOM,61,TELOK BLANGAH HTS,06 TO 10,67,New Generation,1976,390000
2012-03,4 ROOM,40,TELOK BLANGAH RISE,06 TO 10,82,Improved,1976,468000
2012-03,4 ROOM,56,TELOK BLANGAH HTS,01 TO 05,92,New Generation,1976,510000
2012-03,5 ROOM,39,TELOK BLANGAH RISE,11 TO 15,117,Standard,1976,623000
2012-03,5 ROOM,114,DEPOT RD,06 TO 10,117,Standard,1976,650000
2012-03,5 ROOM,39,TELOK BLANGAH RISE,21 TO 25,114,Standard,1976,667000
2012-03,4 ROOM,8,HAIG RD,01 TO 05,92,New Generation,1976,495000
2012-03,3 ROOM,209,BOON LAY PL,01 TO 05,65,Improved,1976,292000
2012-03,3 ROOM,209,BOON LAY PL,06 TO 10,65,Improved,1976,295000
2012-03,3 ROOM,208,BOON LAY PL,11 TO 15,65,Improved,1976,300000
2012-03,3 ROOM,209,BOON LAY PL,11 TO 15,65,Improved,1976,303000
2012-03,3 ROOM,209,BOON LAY PL,11 TO 15,65,Improved,1976,308000
2012-03,3 ROOM,211,BOON LAY PL,11 TO 15,65,Improved,1976,309000
2012-03,3 ROOM,209,BOON LAY PL,11 TO 15,65,Improved,1976,310500
2012-03,5 ROOM,199,BOON LAY DR,01 TO 05,112,Standard,1976,416000
2012-03,3 ROOM,64,MARINE DR,01 TO 05,68,Improved,1976,415000
2012-03,3 ROOM,64,MARINE DR,06 TO 10,68,Improved,1976,422000
2012-03,3 ROOM,65,MARINE DR,06 TO 10,65,Improved,1976,432000
2012-03,3 ROOM,66,MARINE DR,11 TO 15,65,Improved,1976,443000
2012-03,4 ROOM,62,MARINE DR,01 TO 05,87,Improved,1976,490000
2012-03,3 ROOM,64,MARINE DR,11 TO 15,79,Improved,1976,525000
2012-03,3 ROOM,21,DOVER CRES,06 TO 10,65,Improved,1976,380000
2012-03,3 ROOM,21,DOVER CRES,11 TO 15,65,Improved,1976,390000
2012-03,3 ROOM,3,GHIM MOH RD,01 TO 05,76,Improved,1976,428000
2012-03,3 ROOM,232,LOR 8 TOA PAYOH,06 TO 10,65,Improved,1976,317000
2012-03,3 ROOM,231,LOR 8 TOA PAYOH,11 TO 15,76,Improved,1976,361000
2012-03,5 ROOM,217,LOR 8 TOA PAYOH,11 TO 15,117,Standard,1976,580000
2012-03,4 ROOM,8,MARSILING DR,01 TO 05,88,Improved,1976,316000
2012-04,2 ROOM,28,JLN BT MERAH,11 TO 15,47,Standard,1967,300000
2012-04,3 ROOM,28,JLN BT MERAH,11 TO 15,60,Standard,1967,340000
2012-04,3 ROOM,34,CIRCUIT RD,01 TO 05,60,Standard,1967,290000
2012-04,3 ROOM,20,BALAM RD,01 TO 05,60.3,Standard,1967,293000
2012-04,3 ROOM,64,CIRCUIT RD,01 TO 05,59,Standard,1967,308000
2012-04,2 ROOM,81,C'WEALTH CL,06 TO 10,46,Standard,1967,265000
2012-04,3 ROOM,92,C'WEALTH DR,06 TO 10,60,Standard,1967,315000
2012-04,3 ROOM,83,C'WEALTH CL,11 TO 15,60,Standard,1967,338000
2012-04,3 ROOM,83,C'WEALTH CL,06 TO 10,71,Standard,1967,400000
2012-04,3 ROOM,115,LOR 1 TOA PAYOH,06 TO 10,65,Improved,1967,386888
2012-04,2 ROOM,120,LOR 2 TOA PAYOH,01 TO 05,40,Standard,1968,273000
2012-04,3 ROOM,119,LOR 1 TOA PAYOH,06 TO 10,65,Improved,1968,335000
2012-04,3 ROOM,53,LOR 5 TOA PAYOH,06 TO 10,68,Improved,1968,347000
2012-04,3 ROOM,113,JLN BT MERAH,06 TO 10,60,Standard,1969,355000
2012-04,3 ROOM,28,JLN KLINIK,06 TO 10,58,Standard,1969,378000
2012-04,3 ROOM,22,HAVELOCK RD,01 TO 05,64,Standard,1969,388000
2012-04,3 ROOM,22,HAVELOCK RD,06 TO 10,64,Standard,1969,400000
2012-04,3 ROOM,30,JLN KLINIK,06 TO 10,58,Standard,1969,405000
2012-04,3 ROOM,58,CIRCUIT RD,06 TO 10,56,Standard,1969,299888
2012-04,3 ROOM,69,CIRCUIT RD,06 TO 10,56,Standard,1969,302000
2012-04,3 ROOM,47,CIRCUIT RD,06 TO 10,56,Standard,1969,309000
2012-04,3 ROOM,49,CIRCUIT RD,06 TO 10,56,Standard,1969,315000
2012-04,3 ROOM,99,OLD AIRPORT RD,01 TO 05,56,Standard,1969,345000
2012-04,3 ROOM,95,OLD AIRPORT RD,06 TO 10,56,Standard,1969,355000
2012-04,3 ROOM,4,JLN BATU,06 TO 10,60,Standard,1969,335000
2012-04,3 ROOM,4,JLN BATU,06 TO 10,60,Standard,1969,340000
2012-04,2 ROOM,64,C'WEALTH DR,01 TO 05,46,Standard,1969,250000
2012-04,3 ROOM,2,LOR 7 TOA PAYOH,01 TO 05,67,Improved,1969,315000
2012-04,3 ROOM,66,LOR 4 TOA PAYOH,11 TO 15,64,Standard,1969,360000
2012-04,3 ROOM,12,TAMAN HO SWEE,01 TO 05,54,Standard,1970,327000
2012-04,3 ROOM,107,JLN BT MERAH,11 TO 15,63,Standard,1970,328000
2012-04,3 ROOM,14,TAMAN HO SWEE,06 TO 10,54,Standard,1970,353000
2012-04,3 ROOM,16,TAMAN HO SWEE,06 TO 10,66,Standard,1970,395000
2012-04,3 ROOM,87,CIRCUIT RD,06 TO 10,60,Improved,1970,305000
2012-04,3 ROOM,111,HO CHING RD,06 TO 10,68,Improved,1970,299000
2012-04,2 ROOM,8,JLN BATU,06 TO 10,48,Standard,1970,285000
2012-04,2 ROOM,55,C'WEALTH DR,06 TO 10,46,Standard,1970,252000
2012-04,3 ROOM,97,C'WEALTH CRES,01 TO 05,64,Standard,1970,312000
2012-04,3 ROOM,98,C'WEALTH CRES,06 TO 10,59,Standard,1970,325000
2012-04,3 ROOM,102,C'WEALTH CRES,06 TO 10,64,Standard,1970,346000
2012-04,3 ROOM,171,STIRLING RD,11 TO 15,60,Improved,1970,367000
2012-04,3 ROOM,162,MEI LING ST,11 TO 15,66,Improved,1970,388000
2012-04,3 ROOM,171,STIRLING RD,11 TO 15,60,Improved,1970,390000
2012-04,3 ROOM,154,MEI LING ST,11 TO 15,67,Improved,1970,395000
2012-04,3 ROOM,157,MEI LING ST,11 TO 15,69,Improved,1970,400000
2012-04,3 ROOM,157,MEI LING ST,06 TO 10,69,Improved,1970,410000
2012-04,3 ROOM,160,MEI LING ST,06 TO 10,72,Improved,1970,443800
2012-04,3 ROOM,161,MEI LING ST,11 TO 15,72,Improved,1970,462000
2012-04,3 ROOM,9,LOR 7 TOA PAYOH,06 TO 10,66,Improved,1970,325000
2012-04,3 ROOM,116,LOR 2 TOA PAYOH,06 TO 10,63,Improved,1970,353000
2012-04,3 ROOM,107,LOR 1 TOA PAYOH,06 TO 10,67,Improved,1970,378000
2012-04,2 ROOM,2,JLN BT HO SWEE,06 TO 10,34,Standard,1971,240000
2012-04,2 ROOM,34,JLN BT HO SWEE,06 TO 10,51,Standard,1971,318000
2012-04,3 ROOM,8,JLN BT HO SWEE,06 TO 10,56,Standard,1971,350000
2012-04,3 ROOM,24,BEO CRES,06 TO 10,59,Standard,1971,390000
2012-04,2 ROOM,8,JLN KUKOH,11 TO 15,53,Improved,1971,285000
2012-04,2 ROOM,8,JLN KUKOH,06 TO 10,53,Improved,1971,292888
2012-04,2 ROOM,40,CIRCUIT RD,01 TO 05,47,Standard,1971,245500
2012-04,3 ROOM,44,CIRCUIT RD,01 TO 05,52,Standard,1971,284000
2012-04,3 ROOM,43,CIRCUIT RD,06 TO 10,52,Standard,1971,292000
2012-04,3 ROOM,45,CIRCUIT RD,01 TO 05,61,Standard,1971,300000
2012-04,3 ROOM,35,CIRCUIT RD,06 TO 10,63.1,Standard,1971,305000
2012-04,3 ROOM,113,TAO CHING RD,06 TO 10,67,Improved,1971,293000
2012-04,3 ROOM,32,JLN BAHAGIA,01 TO 05,53,Standard,1971,270000
2012-04,3 ROOM,35,JLN BAHAGIA,01 TO 05,56,Standard,1971,285000
2012-04,2 ROOM,41,TANGLIN HALT RD,06 TO 10,46,Standard,1971,262000
2012-04,2 ROOM,45,TANGLIN HALT RD,01 TO 05,46,Standard,1971,268000
2012-04,3 ROOM,27,TOA PAYOH EAST,01 TO 05,67,Improved,1971,340888
2012-04,3 ROOM,17,LOR 7 TOA PAYOH,16 TO 20,67,Improved,1971,383800
2012-04,5 ROOM,157,LOR 1 TOA PAYOH,06 TO 10,134,Adjoined flat,1971,745000
2012-04,3 ROOM,19,CHAI CHEE RD,06 TO 10,65,Improved,1972,312000
2012-04,3 ROOM,19,CHAI CHEE RD,06 TO 10,65,Improved,1972,319000
2012-04,3 ROOM,21,CHAI CHEE RD,06 TO 10,65,Improved,1972,325000
2012-04,3 ROOM,93,PAYA LEBAR WAY,06 TO 10,67,Improved,1972,287000
2012-04,3 ROOM,120,HO CHING RD,01 TO 05,67,Improved,1972,287000
2012-04,3 ROOM,23,BENDEMEER RD,06 TO 10,68,Improved,1972,370000
2012-04,3 ROOM,34,WHAMPOA WEST,06 TO 10,68,Improved,1972,398000
2012-04,3 ROOM,23,BENDEMEER RD,06 TO 10,68,Improved,1972,400000
2012-04,3 ROOM,173,LOR 1 TOA PAYOH,01 TO 05,66,Improved,1972,330000
2012-04,3 ROOM,168,LOR 1 TOA PAYOH,06 TO 10,65,Improved,1972,351000
2012-04,3 ROOM,169,LOR 1 TOA PAYOH,11 TO 15,65,Improved,1972,360000
2012-04,3 ROOM,85A,LOR 4 TOA PAYOH,11 TO 15,68,Improved,1972,380000
2012-04,3 ROOM,85C,LOR 4 TOA PAYOH,01 TO 05,68,Improved,1972,390000
2012-04,3 ROOM,24,SIN MING RD,11 TO 15,65,Improved,1973,280000
2012-04,3 ROOM,129,BT MERAH VIEW,16 TO 20,65,Improved,1973,410000
2012-04,3 ROOM,29,LIM LIAK ST,01 TO 05,88,Standard,1973,573000
2012-04,3 ROOM,77,LOR LIMAU,06 TO 10,59,Improved,1973,315000
2012-04,3 ROOM,77,LOR LIMAU,01 TO 05,59,Improved,1973,326000
2012-04,3 ROOM,35,TANGLIN HALT RD,01 TO 05,56,Standard,1973,299000
2012-04,3 ROOM,44,TANGLIN HALT RD,01 TO 05,56,Standard,1973,320000
2012-04,3 ROOM,35,TANGLIN HALT RD,01 TO 05,66,Standard,1973,337000
2012-04,3 ROOM,194,KIM KEAT AVE,01 TO 05,66,Improved,1973,284000
2012-04,3 ROOM,194,KIM KEAT AVE,01 TO 05,66,Improved,1973,291000
2012-04,3 ROOM,59,LOR 5 TOA PAYOH,01 TO 05,61,Standard,1973,299000
2012-04,3 ROOM,205,TOA PAYOH NTH,06 TO 10,65,Improved,1973,342000
