Tranc_YearMonth,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,resale_price
2014-01,3 ROOM,34,TANGLIN HALT RD,07 TO 09,56,Standard,1971,320000
2014-01,3 ROOM,37,TANGLIN HALT RD,04 TO 06,56,Standard,1971,330000
2014-01,3 ROOM,167,STIRLING RD,10 TO 12,60,Improved,1971,345000
2014-01,3 ROOM,26,TOA PAYOH EAST,07 TO 09,67,Improved,1971,343000
2014-01,3 ROOM,120,HO CHING RD,04 TO 06,67,Improved,1972,302000
2014-01,3 ROOM,85B,LOR 4 TOA PAYOH,22 TO 24,68,Improved,1972,408000
2014-01,3 ROOM,86,REDHILL CL,04 TO 06,59,Improved,1973,365000
2014-01,3 ROOM,129,BT MERAH VIEW,01 TO 03,65,Improved,1973,388000
2014-01,3 ROOM,128,BT MERAH VIEW,16 TO 18,65,Improved,1973,440000
2014-01,3 ROOM,21,LIM LIAK ST,01 TO 03,88,Standard,1973,650000
2014-01,3 ROOM,76,LOR LIMAU,13 TO 15,65,Improved,1973,325000
2014-01,2 ROOM,27,TANGLIN HALT RD,07 TO 09,46,Standard,1973,265000
2014-01,4 ROOM,23B,QUEEN'S CL,07 TO 09,89,Improved,1973,522000
2014-01,3 ROOM,195,KIM KEAT AVE,01 TO 03,66,Improved,1973,282000
2014-01,3 ROOM,195,KIM KEAT AVE,04 TO 06,66,Improved,1973,292000
2014-01,3 ROOM,195,KIM KEAT AVE,07 TO 09,66,Improved,1973,298888
2014-01,3 ROOM,206,TOA PAYOH NTH,07 TO 09,65,Improved,1973,316800
2014-01,4 ROOM,202,TOA PAYOH NTH,13 TO 15,87,Improved,1973,465000
2014-01,3 ROOM,36,CHAI CHEE AVE,13 TO 15,65,Improved,1974,345000
2014-01,3 ROOM,4,QUEEN'S RD,07 TO 09,73,Improved,1974,480000
2014-01,3 ROOM,4,SAGO LANE,07 TO 09,67,Improved,1974,425000
2014-01,4 ROOM,53,CHIN SWEE RD,16 TO 18,77,Improved,1974,533000
2014-01,3 ROOM,213,BOON LAY PL,04 TO 06,66,Improved,1974,290000
2014-01,3 ROOM,212,BOON LAY PL,04 TO 06,66,Improved,1974,300000
2014-01,3 ROOM,72,GEYLANG BAHRU,10 TO 12,59,Improved,1974,330000
2014-01,3 ROOM,68,GEYLANG BAHRU,10 TO 12,65,Improved,1974,351000
2014-01,3 ROOM,68,GEYLANG BAHRU,13 TO 15,65,Improved,1974,362000
2014-01,3 ROOM,86,WHAMPOA DR,13 TO 15,77,Improved,1974,382000
2014-01,5 ROOM,55,GEYLANG BAHRU,07 TO 09,120,Standard,1974,595000
2014-01,3 ROOM,6,HOLLAND CL,04 TO 06,65,Improved,1974,425000
2014-01,3 ROOM,9,HOLLAND AVE,19 TO 21,73,Improved,1974,498000
2014-01,3 ROOM,2,MARSILING DR,04 TO 06,65,Improved,1974,300000
2014-01,4 ROOM,5,MARSILING DR,10 TO 12,90,Improved,1974,335000
2014-01,1 ROOM,7,TELOK BLANGAH CRES,04 TO 06,31,Improved,1975,235000
2014-01,1 ROOM,7,TELOK BLANGAH CRES,04 TO 06,31,Improved,1975,243500
2014-01,3 ROOM,22,TELOK BLANGAH CRES,04 TO 06,70,Improved,1975,375000
2014-01,3 ROOM,8,TELOK BLANGAH CRES,04 TO 06,72,Improved,1975,393000
2014-01,5 ROOM,26,TELOK BLANGAH CRES,22 TO 24,119,Standard,1975,743000
2014-01,3 ROOM,2,HOUGANG AVE 3,10 TO 12,59,Improved,1975,295000
2014-01,4 ROOM,15,HOUGANG AVE 3,04 TO 06,82,Improved,1975,369000
2014-01,3 ROOM,186,BOON LAY AVE,01 TO 03,59,Improved,1975,270000
2014-01,4 ROOM,15,BEACH RD,07 TO 09,77,Improved,1975,490000
2014-01,3 ROOM,6,MARINE TER,04 TO 06,65,Improved,1975,393000
2014-01,3 ROOM,19,MARINE TER,07 TO 09,65,Improved,1975,395500
2014-01,3 ROOM,20,MARINE TER,07 TO 09,65,Improved,1975,398000
2014-01,3 ROOM,32,MARINE CRES,01 TO 03,65,Improved,1975,402000
2014-01,3 ROOM,6,MARINE TER,04 TO 06,65,Improved,1975,446000
2014-01,3 ROOM,30,MARINE CRES,13 TO 15,76,Improved,1975,470000
2014-01,3 ROOM,33,MARINE CRES,13 TO 15,76,Improved,1975,510000
2014-01,4 ROOM,54,MARINE TER,13 TO 15,88,Improved,1975,555000
2014-01,5 ROOM,1,MARINE TER,01 TO 03,120,Standard,1975,756000
2014-01,5 ROOM,1,MARINE TER,16 TO 18,117,Standard,1975,820000
2014-01,3 ROOM,3,DOVER RD,07 TO 09,65,Improved,1975,401000
2014-01,3 ROOM,12,HOLLAND AVE,07 TO 09,65,Improved,1975,452000
2014-02,3 ROOM,28,HOY FATT RD,04 TO 06,60,Standard,1967,341000
2014-02,3 ROOM,22,BALAM RD,04 TO 06,60,Standard,1967,288000
2014-02,3 ROOM,65,CIRCUIT RD,01 TO 03,59,Standard,1967,288000
2014-02,3 ROOM,65,CIRCUIT RD,04 TO 06,59,Standard,1967,308000
2014-02,2 ROOM,83,C'WEALTH CL,07 TO 09,46,Standard,1967,268000
2014-02,2 ROOM,81,C'WEALTH CL,13 TO 15,46,Standard,1967,282000
2014-02,3 ROOM,93,C'WEALTH DR,04 TO 06,68,Standard,1967,335000
2014-02,3 ROOM,81,C'WEALTH CL,10 TO 12,60,Standard,1967,350000
2014-02,3 ROOM,83,C'WEALTH CL,10 TO 12,60,Standard,1967,350000
2014-02,3 ROOM,82,C'WEALTH CL,10 TO 12,60,Standard,1967,357000
2014-02,3 ROOM,83,C'WEALTH CL,04 TO 06,71,Standard,1967,378000
2014-02,3 ROOM,89,C'WEALTH DR,04 TO 06,69,Standard,1967,385000
2014-02,3 ROOM,112,LOR 1 TOA PAYOH,01 TO 03,65,Improved,1967,335000
2014-02,3 ROOM,115,LOR 1 TOA PAYOH,01 TO 03,65,Improved,1967,335000
2014-02,3 ROOM,115,LOR 1 TOA PAYOH,07 TO 09,65,Improved,1967,358000
2014-02,3 ROOM,119,LOR 1 TOA PAYOH,04 TO 06,65,Improved,1968,340000
2014-02,3 ROOM,37,JLN RUMAH TINGGI,07 TO 09,53,Standard,1969,299000
2014-02,2 ROOM,70,CIRCUIT RD,07 TO 09,42,Standard,1969,245000
2014-02,3 ROOM,52,CIRCUIT RD,01 TO 03,56,Standard,1969,290000
2014-02,3 ROOM,61,CIRCUIT RD,01 TO 03,61,Standard,1969,305000
2014-02,3 ROOM,4,JLN BATU,04 TO 06,60,Standard,1969,369500
2014-02,3 ROOM,25,TANGLIN HALT RD,01 TO 03,49,Standard,1969,280000
2014-02,3 ROOM,109,C'WEALTH CRES,07 TO 09,60,Standard,1969,330500
2014-02,3 ROOM,111,C'WEALTH CRES,07 TO 09,60,Standard,1969,345000
2014-02,3 ROOM,2,LOR 7 TOA PAYOH,10 TO 12,67,Improved,1969,306888
2014-02,3 ROOM,1,LOR 7 TOA PAYOH,07 TO 09,67,Improved,1969,328000
2014-02,4 ROOM,104,HENDERSON CRES,01 TO 03,74,Standard,1970,386000
2014-02,3 ROOM,85,CIRCUIT RD,01 TO 03,60,Improved,1970,285000
2014-02,3 ROOM,87,CIRCUIT RD,07 TO 09,60,Improved,1970,301800
2014-02,3 ROOM,34,JLN BAHAGIA,04 TO 06,56,Standard,1970,270000
2014-02,3 ROOM,33,JLN BAHAGIA,04 TO 06,56,Standard,1970,277000
2014-02,3 ROOM,164,STIRLING RD,04 TO 06,76,Improved,1970,442000
2014-02,3 ROOM,13,LOR 7 TOA PAYOH,10 TO 12,66,Improved,1970,312000
2014-02,3 ROOM,107,LOR 1 TOA PAYOH,04 TO 06,67,Improved,1970,340000
2014-02,3 ROOM,107,LOR 1 TOA PAYOH,04 TO 06,67,Improved,1970,347888
2014-02,3 ROOM,128,LOR 1 TOA PAYOH,04 TO 06,67,Improved,1970,360000
2014-02,3 ROOM,107,LOR 1 TOA PAYOH,04 TO 06,67,Improved,1970,361000
2014-02,3 ROOM,126,LOR 1 TOA PAYOH,07 TO 09,67,Improved,1970,363000
2014-02,3 ROOM,91,LOR 3 TOA PAYOH,13 TO 15,68,Improved,1970,368000
2014-02,3 ROOM,124,LOR 1 TOA PAYOH,10 TO 12,79,Improved,1970,417000
2014-02,3 ROOM,96,LOR 3 TOA PAYOH,13 TO 15,78,Improved,1970,418000
2014-02,3 ROOM,6,JLN BT HO SWEE,04 TO 06,56,Standard,1971,353000
2014-02,3 ROOM,38,BEO CRES,10 TO 12,59,Standard,1971,380888
2014-02,3 ROOM,40,CIRCUIT RD,01 TO 03,54,Standard,1971,274000
2014-02,3 ROOM,40,CIRCUIT RD,01 TO 03,55,Standard,1971,280000
2014-02,3 ROOM,45,CIRCUIT RD,04 TO 06,61,Standard,1971,288000
2014-02,3 ROOM,168,STIRLING RD,04 TO 06,60,Improved,1971,355000
2014-02,3 ROOM,26,TOA PAYOH EAST,01 TO 03,67,Improved,1971,320000
2014-02,3 ROOM,17,LOR 7 TOA PAYOH,07 TO 09,67,Improved,1971,335000
2014-02,3 ROOM,26,TOA PAYOH EAST,07 TO 09,67,Improved,1971,335000
2014-02,3 ROOM,21,CHAI CHEE RD,07 TO 09,65,Improved,1972,326000
2014-02,3 ROOM,93,PAYA LEBAR WAY,10 TO 12,58,Improved,1972,282000
2014-02,3 ROOM,120,HO CHING RD,01 TO 03,67,Improved,1972,296000
2014-02,3 ROOM,120,HO CHING RD,10 TO 12,76,Improved,1972,310000
2014-02,3 ROOM,173,LOR 1 TOA PAYOH,07 TO 09,66,Improved,1972,345000
2014-02,3 ROOM,24,SIN MING RD,01 TO 03,65,Improved,1973,288000
2014-02,3 ROOM,22,SIN MING RD,04 TO 06,68,Improved,1973,290000
2014-02,3 ROOM,128,BT MERAH VIEW,01 TO 03,65,Improved,1973,370000
2014-02,2 ROOM,32,BALAM RD,04 TO 06,46,Standard,1973,250000
2014-02,3 ROOM,44,TANGLIN HALT RD,04 TO 06,56,Standard,1973,328000
2014-02,3 ROOM,206,TOA PAYOH NTH,10 TO 12,65,Improved,1973,368000
2014-02,3 ROOM,206,TOA PAYOH NTH,10 TO 12,65,Improved,1973,373000
2014-02,4 ROOM,209,TOA PAYOH NTH,10 TO 12,81,Improved,1973,455000
2014-02,3 ROOM,8,SELEGIE RD,04 TO 06,58,Standard,1974,415000
2014-02,3 ROOM,86,WHAMPOA DR,04 TO 06,66,Improved,1974,316000
2014-02,3 ROOM,63,KALLANG BAHRU,01 TO 03,65,Improved,1974,336000
2014-02,3 ROOM,64,KALLANG BAHRU,04 TO 06,65,Improved,1974,336000
2014-02,3 ROOM,68,GEYLANG BAHRU,01 TO 03,65,Improved,1974,338500
2014-02,3 ROOM,64,KALLANG BAHRU,01 TO 03,76,Improved,1974,346000
2014-02,3 ROOM,68,GEYLANG BAHRU,04 TO 06,76,Improved,1974,349000
2014-02,3 ROOM,2,HOLLAND AVE,16 TO 18,65,Improved,1974,448000
2014-02,4 ROOM,193,LOR 4 TOA PAYOH,22 TO 24,84,Improved,1974,608000
2014-02,3 ROOM,2,MARSILING DR,04 TO 06,65,Improved,1974,283000
2014-02,4 ROOM,5,MARSILING DR,07 TO 09,90,Improved,1974,333000
2014-02,4 ROOM,35,CHAI CHEE AVE,10 TO 12,82,Improved,1975,416000
2014-02,1 ROOM,7,TELOK BLANGAH CRES,04 TO 06,31,Improved,1975,233000
2014-02,1 ROOM,7,TELOK BLANGAH CRES,07 TO 09,31,Improved,1975,240000
2014-02,3 ROOM,2,JLN BT MERAH,13 TO 15,63,Improved,1975,355000
2014-02,3 ROOM,2,HOUGANG AVE 3,07 TO 09,59,Improved,1975,289500
2014-02,3 ROOM,2,HOUGANG AVE 3,13 TO 15,71,Improved,1975,306000
2014-02,4 ROOM,15,HOUGANG AVE 3,16 TO 18,82,Improved,1975,378000
2014-02,4 ROOM,15,HOUGANG AVE 3,13 TO 15,82,Improved,1975,383000
2014-02,3 ROOM,185,BOON LAY AVE,19 TO 21,59,Improved,1975,270000
2014-02,3 ROOM,185,BOON LAY AVE,04 TO 06,59,Improved,1975,280000
2014-02,4 ROOM,17,BEACH RD,01 TO 03,77,Improved,1975,455000
2014-02,3 ROOM,35,MARINE CRES,10 TO 12,59,Improved,1975,385000
2014-02,3 ROOM,8,MARINE TER,10 TO 12,65,Improved,1975,425000
2014-02,5 ROOM,1,MARINE TER,07 TO 09,120,Standard,1975,750000
2014-02,5 ROOM,28,MARINE CRES,16 TO 18,126,Standard,1975,805000
2014-02,4 ROOM,11,HOLLAND DR,19 TO 21,88,Improved,1975,653088
2014-03,2 ROOM,28,HOY FATT RD,04 TO 06,47,Standard,1967,273000
2014-03,3 ROOM,22,BALAM RD,01 TO 03,60,Standard,1967,295000
2014-03,2 ROOM,82,C'WEALTH CL,04 TO 06,46,Standard,1967,245000
2014-03,2 ROOM,83,C'WEALTH CL,01 TO 03,46,Standard,1967,250000
2014-03,2 ROOM,81,C'WEALTH CL,01 TO 03,46,Standard,1967,255000
2014-03,3 ROOM,94,C'WEALTH DR,01 TO 03,60,Standard,1967,333000
2014-03,3 ROOM,88,C'WEALTH CL,07 TO 09,69,Standard,1967,360000
2014-03,2 ROOM,58,LOR 4 TOA PAYOH,10 TO 12,44,Standard,1967,255000
2014-03,3 ROOM,2,UPP ALJUNIED LANE,04 TO 06,57,Standard,1968,255000
2014-03,2 ROOM,120,LOR 2 TOA PAYOH,10 TO 12,45,Standard,1968,275000
2014-03,2 ROOM,72,CIRCUIT RD,04 TO 06,45,Standard,1969,255000
2014-03,3 ROOM,50,CIRCUIT RD,01 TO 03,56,Standard,1969,275000
2014-03,3 ROOM,48,CIRCUIT RD,01 TO 03,60,Standard,1969,290000
2014-03,3 ROOM,5,JLN BATU,04 TO 06,60,Standard,1969,338000
2014-03,3 ROOM,2,JLN BATU,07 TO 09,60,Standard,1969,365000
2014-03,3 ROOM,3,LOR 7 TOA PAYOH,04 TO 06,68,Improved,1969,310000
2014-03,3 ROOM,2,LOR 7 TOA PAYOH,01 TO 03,67,Improved,1969,327000
2014-03,3 ROOM,4,LOR 7 TOA PAYOH,10 TO 12,68,Improved,1969,345000
2014-03,2 ROOM,48,LOWER DELTA RD,04 TO 06,43,Standard,1970,267000
2014-03,3 ROOM,85,CIRCUIT RD,04 TO 06,60,Improved,1970,274000
2014-03,3 ROOM,87,CIRCUIT RD,10 TO 12,60,Improved,1970,302000
2014-03,2 ROOM,8,JLN BATU,01 TO 03,48,Standard,1970,270000
2014-03,2 ROOM,7,JLN BATU,04 TO 06,48,Standard,1970,270000
2014-03,3 ROOM,34,JLN BAHAGIA,07 TO 09,56,Standard,1970,295000
2014-03,2 ROOM,29,TANGLIN HALT RD,01 TO 03,42,Standard,1970,240000
2014-03,2 ROOM,28,TANGLIN HALT RD,07 TO 09,46,Standard,1970,262000
2014-03,3 ROOM,56,C'WEALTH DR,01 TO 03,56,Standard,1970,290000
2014-03,3 ROOM,101,C'WEALTH CRES,01 TO 03,53,Standard,1970,306000
2014-03,3 ROOM,166,STIRLING RD,01 TO 03,60,Improved,1970,329000
2014-03,3 ROOM,158,MEI LING ST,04 TO 06,66,Improved,1970,345000
2014-03,3 ROOM,163,STIRLING RD,10 TO 12,66,Improved,1970,380000
2014-03,3 ROOM,152,MEI LING ST,10 TO 12,67,Improved,1970,388000
2014-03,3 ROOM,153,MEI LING ST,04 TO 06,83,Improved,1970,410000
2014-03,3 ROOM,154,MEI LING ST,07 TO 09,67,Improved,1970,420000
2014-03,3 ROOM,20,LOR 7 TOA PAYOH,04 TO 06,67,Improved,1970,325000
2014-03,3 ROOM,34,LOR 5 TOA PAYOH,10 TO 12,67,Improved,1970,345000
2014-03,3 ROOM,128,LOR 1 TOA PAYOH,01 TO 03,67,Improved,1970,351000
2014-03,3 ROOM,107,LOR 1 TOA PAYOH,10 TO 12,67,Improved,1970,365000
2014-03,3 ROOM,40,BEO CRES,01 TO 03,59,Standard,1971,365000
2014-03,3 ROOM,43,CIRCUIT RD,01 TO 03,52,Standard,1971,273000
2014-03,3 ROOM,34,TANGLIN HALT RD,07 TO 09,56,Standard,1971,300000
2014-03,3 ROOM,36,TANGLIN HALT RD,07 TO 09,56,Standard,1971,322000
2014-03,3 ROOM,43,TANGLIN HALT RD,10 TO 12,56,Standard,1971,323800
2014-03,3 ROOM,157,LOR 1 TOA PAYOH,10 TO 12,67,Improved,1971,394000
2014-03,3 ROOM,19,CHAI CHEE RD,07 TO 09,65,Improved,1972,290000
2014-03,3 ROOM,21,CHAI CHEE RD,07 TO 09,65,Improved,1972,340000
2014-03,3 ROOM,21,CHAI CHEE RD,01 TO 03,75,Improved,1972,350000
2014-03,3 ROOM,120,HO CHING RD,10 TO 12,67,Improved,1972,310000
2014-03,3 ROOM,28,BENDEMEER RD,19 TO 21,71,Improved,1972,420000
2014-03,4 ROOM,26,BENDEMEER RD,19 TO 21,83,Improved,1972,530000
2014-03,3 ROOM,41,JLN BAHAGIA,01 TO 03,92,Terrace,1972,835000
2014-03,3 ROOM,173,LOR 1 TOA PAYOH,04 TO 06,66,Improved,1972,345000
2014-03,3 ROOM,159,LOR 1 TOA PAYOH,07 TO 09,65,Improved,1972,378000
2014-03,3 ROOM,22,SIN MING RD,01 TO 03,68,Improved,1973,265000
2014-03,3 ROOM,129,BT MERAH VIEW,19 TO 21,65,Improved,1973,410000
2014-03,3 ROOM,130,BT MERAH VIEW,19 TO 21,65,Improved,1973,420000
2014-03,3 ROOM,129,BT MERAH VIEW,04 TO 06,65,Improved,1973,420000
2014-03,3 ROOM,130,BT MERAH VIEW,04 TO 06,76,Improved,1973,465000
2014-03,3 ROOM,17,TIONG BAHRU RD,01 TO 03,75,Standard,1973,610000
2014-03,3 ROOM,23,LIM LIAK ST,01 TO 03,88,Standard,1973,645000
2014-03,3 ROOM,30,BALAM RD,04 TO 06,57,Standard,1973,297000
2014-03,3 ROOM,76,LOR LIMAU,13 TO 15,65,Improved,1973,342000
2014-03,3 ROOM,76,LOR LIMAU,13 TO 15,65,Improved,1973,345000
2014-03,3 ROOM,30,TANGLIN HALT RD,07 TO 09,56,Standard,1973,321000
2014-03,3 ROOM,195,KIM KEAT AVE,04 TO 06,66,Improved,1973,285000
2014-03,3 ROOM,207,TOA PAYOH NTH,01 TO 03,65,Improved,1973,320000
2014-03,3 ROOM,59,LOR 5 TOA PAYOH,07 TO 09,61,Standard,1973,350000
2014-03,4 ROOM,209,TOA PAYOH NTH,04 TO 06,81,Improved,1973,430000
2014-03,5 ROOM,205,TOA PAYOH NTH,04 TO 06,130,Adjoined flat,1973,665000
2014-03,3 ROOM,36,CHAI CHEE AVE,10 TO 12,65,Improved,1974,345000
2014-03,3 ROOM,4,SAGO LANE,10 TO 12,57,Improved,1974,408000
2014-03,3 ROOM,4,SAGO LANE,10 TO 12,57,Improved,1974,435000
2014-03,3 ROOM,85,WHAMPOA DR,01 TO 03,65,Improved,1974,310000
2014-03,3 ROOM,98,WHAMPOA DR,01 TO 03,65,Improved,1974,318000
2014-03,3 ROOM,98,WHAMPOA DR,01 TO 03,65,Improved,1974,318000
2014-03,3 ROOM,86,WHAMPOA DR,07 TO 09,66,Improved,1974,320000
2014-03,3 ROOM,82,WHAMPOA DR,13 TO 15,66,Improved,1974,348000
2014-03,4 ROOM,83,WHAMPOA DR,16 TO 18,91,Improved,1974,440000
2014-03,4 ROOM,99,WHAMPOA DR,13 TO 15,91,Improved,1974,448000
2014-03,3 ROOM,8,HOLLAND AVE,13 TO 15,59,Improved,1974,430000
2014-03,3 ROOM,9,HOLLAND AVE,13 TO 15,65,Improved,1974,438000
2014-03,3 ROOM,9,HOLLAND AVE,04 TO 06,65,Improved,1974,455888
2014-03,4 ROOM,2,HOLLAND AVE,10 TO 12,88,Improved,1974,598000
2014-03,3 ROOM,8,TELOK BLANGAH CRES,07 TO 09,59,Improved,1975,325000
2014-03,3 ROOM,2,JLN BT MERAH,07 TO 09,63,Improved,1975,352000
2014-03,3 ROOM,13,TELOK BLANGAH CRES,10 TO 12,65,Improved,1975,360000
2014-03,3 ROOM,8,TELOK BLANGAH CRES,07 TO 09,72,Improved,1975,390000
2014-03,3 ROOM,105,HENDERSON CRES,07 TO 09,65,Improved,1975,400000
2014-03,4 ROOM,106,HENDERSON CRES,07 TO 09,81,Improved,1975,478000
2014-03,3 ROOM,98,ALJUNIED CRES,10 TO 12,65,Improved,1975,348000
2014-03,3 ROOM,98,ALJUNIED CRES,10 TO 12,65,Improved,1975,351000
2014-03,4 ROOM,44,SIMS DR,07 TO 09,88,Improved,1975,455000
2014-03,3 ROOM,1,HOUGANG AVE 3,10 TO 12,59,Improved,1975,286000
2014-03,3 ROOM,185,BOON LAY AVE,04 TO 06,59,Improved,1975,275000
2014-03,3 ROOM,185,BOON LAY AVE,07 TO 09,59,Improved,1975,285000
2014-03,3 ROOM,19,MARINE TER,04 TO 06,65,Improved,1975,389000
2014-03,3 ROOM,8,MARINE TER,04 TO 06,76,Improved,1975,450000
2014-03,4 ROOM,55,MARINE TER,01 TO 03,88,Improved,1975,523000
2014-03,4 ROOM,55,MARINE TER,13 TO 15,88,Improved,1975,550000
2014-03,4 ROOM,19,MARINE TER,10 TO 12,88,Improved,1975,572888
2014-03,4 ROOM,18,MARINE TER,13 TO 15,88,Improved,1975,620000
2014-03,5 ROOM,12,MARINE TER,10 TO 12,120,Standard,1975,750000
2014-03,5 ROOM,29,MARINE CRES,13 TO 15,117,Standard,1975,825000
2014-03,3 ROOM,13,HOLLAND DR,19 TO 21,65,Improved,1975,450000
2014-03,3 ROOM,13,HOLLAND DR,16 TO 18,65,Improved,1975,463000
2014-03,4 ROOM,10,HOLLAND AVE,01 TO 03,88,Improved,1975,575888
2014-03,4 ROOM,12,HOLLAND AVE,04 TO 06,88,Improved,1975,608000
2014-04,2 ROOM,28,JLN BT MERAH,07 TO 09,47,Standard,1967,268000
2014-04,3 ROOM,28,JLN BT MERAH,01 TO 03,60,Standard,1967,333000
2014-04,3 ROOM,28,JLN BT MERAH,01 TO 03,60,Standard,1967,333000
2014-04,3 ROOM,63,CIRCUIT RD,01 TO 03,56,Standard,1967,267000
2014-04,3 ROOM,20,BALAM RD,01 TO 03,60.3,Standard,1967,285000
2014-04,3 ROOM,21,BALAM RD,04 TO 06,60.3,Standard,1967,288000
2014-04,3 ROOM,21,BALAM RD,04 TO 06,60.3,Standard,1967,295000
2014-04,3 ROOM,21,BALAM RD,04 TO 06,60.3,Standard,1967,295000
2014-04,3 ROOM,88,C'WEALTH CL,04 TO 06,58,Standard,1967,320000
2014-04,3 ROOM,90,C'WEALTH DR,07 TO 09,60,Standard,1967,325500
2014-04,3 ROOM,93,C'WEALTH DR,07 TO 09,60,Standard,1967,343888
2014-04,3 ROOM,82,C'WEALTH CL,01 TO 03,71,Standard,1967,365000
2014-04,3 ROOM,83,C'WEALTH CL,07 TO 09,71,Standard,1967,383000
2014-04,2 ROOM,54,LOR 5 TOA PAYOH,10 TO 12,43,Standard,1967,273000
2014-04,3 ROOM,114,LOR 1 TOA PAYOH,01 TO 03,65,Improved,1967,300000
2014-04,3 ROOM,4,UPP ALJUNIED LANE,04 TO 06,57,Standard,1968,294000
2014-04,3 ROOM,30,JLN KLINIK,07 TO 09,58,Standard,1969,368000
2014-04,3 ROOM,26,JLN KLINIK,10 TO 12,60,Standard,1969,388000
2014-04,3 ROOM,22,HAVELOCK RD,07 TO 09,64,Standard,1969,405000
2014-04,3 ROOM,28,JLN KLINIK,07 TO 09,67,Standard,1969,422800
2014-04,2 ROOM,72,CIRCUIT RD,10 TO 12,42,Standard,1969,242000
2014-04,3 ROOM,57,CIRCUIT RD,10 TO 12,56,Standard,1969,290000
2014-04,3 ROOM,4,JLN BATU,07 TO 09,60,Standard,1969,380000
2014-04,3 ROOM,65,C'WEALTH DR,04 TO 06,62,Standard,1969,330000
2014-04,3 ROOM,66,C'WEALTH DR,10 TO 12,52,Standard,1969,333000
