Tranc_YearMonth,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,resale_price
2016-02,3 ROOM,49,CIRCUIT RD,01 TO 03,56,Standard,1969,245000
2016-02,3 ROOM,58,CIRCUIT RD,07 TO 09,56,Standard,1969,261000
2016-02,3 ROOM,70,CIRCUIT RD,01 TO 03,54,Standard,1969,270000
2016-02,3 ROOM,95,OLD AIRPORT RD,01 TO 03,53,Standard,1969,288000
2016-02,3 ROOM,2,JLN BATU,01 TO 03,60,Standard,1969,296000
2016-02,4 ROOM,101,HENDERSON CRES,01 TO 03,74,Standard,1970,400000
2016-02,4 ROOM,103,HENDERSON CRES,01 TO 03,74,Standard,1970,450000
2016-02,3 ROOM,163,STIRLING RD,04 TO 06,66,Improved,1970,330000
2016-02,3 ROOM,157,MEI LING ST,07 TO 09,69,Improved,1970,355000
2016-02,3 ROOM,109,LOR 1 TOA PAYOH,01 TO 03,66,Improved,1970,257000
2016-02,3 ROOM,18,LOR 7 TOA PAYOH,07 TO 09,67,Improved,1970,282000
2016-02,3 ROOM,9,LOR 7 TOA PAYOH,01 TO 03,66,Improved,1970,285000
2016-02,3 ROOM,126,LOR 1 TOA PAYOH,04 TO 06,67,Improved,1970,292000
2016-02,3 ROOM,20,LOR 7 TOA PAYOH,07 TO 09,67,Improved,1970,303000
2016-02,2 ROOM,2,JLN BT HO SWEE,04 TO 06,34,Standard,1971,215000
2016-02,3 ROOM,44,CIRCUIT RD,10 TO 12,52,Standard,1971,232500
2016-02,3 ROOM,43,CIRCUIT RD,07 TO 09,52,Standard,1971,252000
2016-02,3 ROOM,21,CHAI CHEE RD,07 TO 09,65,Improved,1972,278000
2016-02,3 ROOM,21,CHAI CHEE RD,10 TO 12,65,Improved,1972,300000
2016-02,3 ROOM,34,WHAMPOA WEST,10 TO 12,68,Improved,1972,385000
2016-02,3 ROOM,173,LOR 1 TOA PAYOH,04 TO 06,66,Improved,1972,293000
2016-02,3 ROOM,85C,LOR 4 TOA PAYOH,10 TO 12,68,Improved,1972,357888
2016-02,3 ROOM,24,SIN MING RD,04 TO 06,65,Improved,1973,278000
2016-02,3 ROOM,194,KIM KEAT AVE,04 TO 06,66,Improved,1973,271000
2016-02,4 ROOM,202,TOA PAYOH NTH,10 TO 12,87,Improved,1973,415000
2016-02,4 ROOM,201,TOA PAYOH NTH,10 TO 12,87,Improved,1973,430000
2016-02,4 ROOM,202,TOA PAYOH NTH,07 TO 09,87,Improved,1973,440000
2016-02,4 ROOM,3,QUEEN'S RD,04 TO 06,91,Improved,1974,513000
2016-02,4 ROOM,3,QUEEN'S RD,07 TO 09,91,Improved,1974,600000
2016-02,3 ROOM,9,SELEGIE RD,16 TO 18,56,Standard,1974,410000
2016-02,3 ROOM,73,GEYLANG BAHRU,01 TO 03,59,Improved,1974,270000
2016-02,3 ROOM,98,WHAMPOA DR,07 TO 09,65,Improved,1974,295000
2016-02,3 ROOM,75,WHAMPOA DR,04 TO 06,65,Improved,1974,310000
2016-02,3 ROOM,98,WHAMPOA DR,16 TO 18,65,Improved,1974,323000
2016-02,3 ROOM,57,GEYLANG BAHRU,16 TO 18,65,Improved,1974,335000
2016-02,3 ROOM,11,UPP BOON KENG RD,07 TO 09,65,Improved,1974,340000
2016-02,4 ROOM,84,WHAMPOA DR,19 TO 21,91,Improved,1974,435000
2016-02,4 ROOM,101,WHAMPOA DR,19 TO 21,91,Improved,1974,440000
2016-02,5 ROOM,53,GEYLANG BAHRU,22 TO 24,117,Standard,1974,628000
2016-02,3 ROOM,9,HOLLAND AVE,04 TO 06,65,Improved,1974,420000
2016-02,4 ROOM,168A,QUEENSWAY,19 TO 21,84,Improved,1974,465000
2016-02,4 ROOM,9,HOLLAND AVE,19 TO 21,86,Improved,1974,568000
2016-02,3 ROOM,2,MARSILING DR,01 TO 03,65,Improved,1974,268000
2016-02,1 ROOM,7,TELOK BLANGAH CRES,07 TO 09,31,Improved,1975,200000
2016-02,3 ROOM,8,TELOK BLANGAH CRES,04 TO 06,59,Improved,1975,300888
2016-02,3 ROOM,16,TELOK BLANGAH CRES,10 TO 12,65,Improved,1975,305000
2016-02,3 ROOM,6,TELOK BLANGAH CRES,01 TO 03,65,Improved,1975,308000
2016-02,4 ROOM,106,HENDERSON CRES,10 TO 12,81,Improved,1975,495000
2016-02,5 ROOM,26,TELOK BLANGAH CRES,10 TO 12,114,Standard,1975,650000
2016-02,3 ROOM,34,UPP CROSS ST,16 TO 18,65,Improved,1975,438000
2016-02,3 ROOM,186,BOON LAY AVE,04 TO 06,68,Improved,1975,261000
2016-02,3 ROOM,4,MARINE TER,01 TO 03,76,Improved,1975,415000
2016-02,4 ROOM,35,MARINE CRES,04 TO 06,82,Improved,1975,495000
2016-02,4 ROOM,45,MARINE CRES,13 TO 15,88,Improved,1975,560000
2016-02,4 ROOM,18,MARINE TER,07 TO 09,88,Improved,1975,566000
2016-02,5 ROOM,28,MARINE CRES,10 TO 12,126,Standard,1975,790000
2016-02,4 ROOM,213,LOR 8 TOA PAYOH,07 TO 09,82,Improved,1975,380000
2016-02,3 ROOM,218,ANG MO KIO AVE 1,07 TO 09,67,New Generation,1976,290000
2016-02,3 ROOM,1,BEDOK STH AVE 1,04 TO 06,59,Improved,1976,290000
2016-02,4 ROOM,5,BEDOK STH AVE 2,13 TO 15,82,Improved,1976,396000
2016-02,3 ROOM,63,TELOK BLANGAH HTS,04 TO 06,88,New Generation,1976,440000
2016-02,4 ROOM,27,TELOK BLANGAH WAY,07 TO 09,82,Improved,1976,423000
2016-02,5 ROOM,49,TELOK BLANGAH DR,07 TO 09,123,Standard,1976,705000
2016-02,4 ROOM,61,MARINE DR,13 TO 15,87,Improved,1976,568000
2016-02,4 ROOM,63,MARINE DR,04 TO 06,87,Improved,1976,602000
2016-02,3 ROOM,5,GHIM MOH RD,13 TO 15,65,Improved,1976,380000
2016-02,4 ROOM,228,LOR 8 TOA PAYOH,07 TO 09,82,Improved,1976,365000
2016-02,4 ROOM,222,LOR 8 TOA PAYOH,13 TO 15,82,Improved,1976,376000
2016-02,4 ROOM,226,LOR 8 TOA PAYOH,13 TO 15,82,Improved,1976,403000
2016-02,5 ROOM,229,LOR 8 TOA PAYOH,04 TO 06,117,Standard,1976,500000
2016-02,3 ROOM,13,MARSILING LANE,04 TO 06,65,Improved,1976,260000
2016-02,4 ROOM,8,MARSILING DR,04 TO 06,88,Improved,1976,285000
2016-03,3 ROOM,28,HOY FATT RD,10 TO 12,60,Standard,1967,310000
2016-03,3 ROOM,23,BALAM RD,07 TO 09,60.3,Standard,1967,250000
2016-03,3 ROOM,20,BALAM RD,04 TO 06,60.3,Standard,1967,260000
2016-03,3 ROOM,66,CIRCUIT RD,04 TO 06,56,Standard,1967,270000
2016-03,3 ROOM,23,BALAM RD,10 TO 12,60.3,Standard,1967,275000
2016-03,3 ROOM,81,C'WEALTH CL,07 TO 09,60,Standard,1967,308888
2016-03,3 ROOM,82,C'WEALTH CL,04 TO 06,60,Standard,1967,315000
2016-03,3 ROOM,81,C'WEALTH CL,13 TO 15,60,Standard,1967,323000
2016-03,2 ROOM,54,LOR 5 TOA PAYOH,07 TO 09,43,Standard,1967,235000
2016-03,2 ROOM,83,MACPHERSON LANE,01 TO 03,50,Standard,1968,230000
2016-03,3 ROOM,5,UPP ALJUNIED LANE,10 TO 12,57,Standard,1968,290000
2016-03,3 ROOM,53,LOR 5 TOA PAYOH,10 TO 12,68,Improved,1968,306000
2016-03,3 ROOM,37,JLN RUMAH TINGGI,10 TO 12,53,Standard,1969,300000
2016-03,3 ROOM,22,HAVELOCK RD,07 TO 09,64,Standard,1969,385000
2016-03,2 ROOM,70,CIRCUIT RD,01 TO 03,45,Standard,1969,230000
2016-03,3 ROOM,58,CIRCUIT RD,04 TO 06,56,Standard,1969,245000
2016-03,3 ROOM,61,CIRCUIT RD,01 TO 03,61,Standard,1969,255000
2016-03,3 ROOM,69,CIRCUIT RD,07 TO 09,56,Standard,1969,270000
2016-03,3 ROOM,99,OLD AIRPORT RD,10 TO 12,56,Standard,1969,318000
2016-03,3 ROOM,4,JLN BATU,01 TO 03,60,Standard,1969,300000
2016-03,3 ROOM,110,C'WEALTH CRES,01 TO 03,60,Standard,1969,322000
2016-03,3 ROOM,2,LOR 7 TOA PAYOH,04 TO 06,67,Improved,1969,270000
2016-03,2 ROOM,12,TAMAN HO SWEE,01 TO 03,49,Standard,1970,215000
2016-03,3 ROOM,107,JLN BT MERAH,01 TO 03,63,Standard,1970,290000
2016-03,3 ROOM,107,JLN BT MERAH,10 TO 12,63,Standard,1970,310000
2016-03,4 ROOM,103,HENDERSON CRES,13 TO 15,74,Standard,1970,465000
2016-03,3 ROOM,170,STIRLING RD,10 TO 12,60,Improved,1970,300000
2016-03,3 ROOM,165,STIRLING RD,07 TO 09,60,Improved,1970,320000
2016-03,3 ROOM,165,STIRLING RD,01 TO 03,70,Improved,1970,330000
2016-03,3 ROOM,160,MEI LING ST,01 TO 03,72,Improved,1970,357000
2016-03,3 ROOM,160,MEI LING ST,13 TO 15,72,Improved,1970,440000
2016-03,3 ROOM,20,LOR 7 TOA PAYOH,01 TO 03,67,Improved,1970,260000
2016-03,3 ROOM,8,LOR 7 TOA PAYOH,10 TO 12,66,Improved,1970,300000
2016-03,3 ROOM,100,LOR 1 TOA PAYOH,04 TO 06,68,Improved,1970,310000
2016-03,3 ROOM,96,LOR 3 TOA PAYOH,04 TO 06,68,Improved,1970,311000
2016-03,3 ROOM,100,LOR 1 TOA PAYOH,13 TO 15,68,Improved,1970,329000
2016-03,3 ROOM,111,LOR 1 TOA PAYOH,10 TO 12,66,Improved,1970,338000
2016-03,2 ROOM,32,JLN BT HO SWEE,01 TO 03,48,Standard,1971,255000
2016-03,3 ROOM,36,BEO CRES,04 TO 06,59,Standard,1971,365000
2016-03,2 ROOM,10,JLN KUKOH,07 TO 09,53,Improved,1971,270000
2016-03,3 ROOM,8,JLN KUKOH,13 TO 15,76,Improved,1971,410000
2016-03,2 ROOM,40,CIRCUIT RD,04 TO 06,47,Standard,1971,220000
2016-03,3 ROOM,43,CIRCUIT RD,04 TO 06,52,Standard,1971,240000
2016-03,3 ROOM,35,CIRCUIT RD,10 TO 12,63.1,Standard,1971,285000
2016-03,3 ROOM,35,CIRCUIT RD,07 TO 09,72,Standard,1971,310000
2016-03,3 ROOM,27,TOA PAYOH EAST,10 TO 12,67,Improved,1971,290000
2016-03,3 ROOM,25,TOA PAYOH EAST,04 TO 06,67,Improved,1971,305000
2016-03,3 ROOM,21,CHAI CHEE RD,10 TO 12,65,Improved,1972,262000
2016-03,3 ROOM,21,CHAI CHEE RD,10 TO 12,65,Improved,1972,266000
2016-03,3 ROOM,20,CHAI CHEE RD,10 TO 12,65,Improved,1972,290000
2016-03,3 ROOM,93,PAYA LEBAR WAY,07 TO 09,58,Improved,1972,248000
2016-03,3 ROOM,34,WHAMPOA WEST,01 TO 03,68,Improved,1972,367000
2016-03,3 ROOM,28,BENDEMEER RD,01 TO 03,71,Improved,1972,370000
2016-03,3 ROOM,173,LOR 1 TOA PAYOH,01 TO 03,66,Improved,1972,275000
2016-03,3 ROOM,168,LOR 1 TOA PAYOH,01 TO 03,65,Improved,1972,288000
2016-03,3 ROOM,177,TOA PAYOH CTRL,01 TO 03,67,Improved,1972,300000
2016-03,3 ROOM,168,LOR 1 TOA PAYOH,10 TO 12,65,Improved,1972,306000
2016-03,3 ROOM,173,LOR 1 TOA PAYOH,07 TO 09,66,Improved,1972,310000
2016-03,3 ROOM,169,LOR 1 TOA PAYOH,07 TO 09,65,Improved,1972,330000
2016-03,3 ROOM,22,SIN MING RD,10 TO 12,68,Improved,1973,255888
2016-03,3 ROOM,24,SIN MING RD,01 TO 03,65,Improved,1973,260000
2016-03,2 ROOM,44,MOH GUAN TER,01 TO 03,64,Standard,1973,456888
2016-03,3 ROOM,205,TOA PAYOH NTH,07 TO 09,65,Improved,1973,325000
2016-03,3 ROOM,207,TOA PAYOH NTH,07 TO 09,65,Improved,1973,325000
2016-03,4 ROOM,200,TOA PAYOH NTH,10 TO 12,87,Improved,1973,389000
2016-03,4 ROOM,25,SIN MING RD,04 TO 06,88,Improved,1974,360000
2016-03,4 ROOM,6,FARRER RD,01 TO 03,91,Improved,1974,518000
2016-03,3 ROOM,4,SAGO LANE,16 TO 18,57,Improved,1974,408888
2016-03,3 ROOM,68,GEYLANG BAHRU,01 TO 03,65,Improved,1974,315000
2016-03,3 ROOM,85,WHAMPOA DR,10 TO 12,65,Improved,1974,315000
2016-03,3 ROOM,57,GEYLANG BAHRU,07 TO 09,65,Improved,1974,325000
2016-03,4 ROOM,83,WHAMPOA DR,01 TO 03,91,Improved,1974,400000
2016-03,3 ROOM,6,HOLLAND CL,01 TO 03,65,Improved,1974,330000
2016-03,3 ROOM,6,HOLLAND CL,07 TO 09,65,Improved,1974,425000
2016-03,3 ROOM,6,HOLLAND CL,13 TO 15,73,Improved,1974,455000
2016-03,4 ROOM,4,HOLLAND CL,16 TO 18,88,Improved,1974,635000
2016-03,3 ROOM,2,MARSILING DR,07 TO 09,65,Improved,1974,268000
2016-03,4 ROOM,35,CHAI CHEE AVE,01 TO 03,82,Improved,1975,370000
2016-03,3 ROOM,16,TELOK BLANGAH CRES,04 TO 06,65,Improved,1975,280000
2016-03,3 ROOM,2,JLN BT MERAH,04 TO 06,63,Improved,1975,338000
2016-03,3 ROOM,20,TELOK BLANGAH CRES,07 TO 09,76,Improved,1975,370000
2016-03,5 ROOM,25,TELOK BLANGAH CRES,25 TO 27,117,Standard,1975,750000
2016-03,4 ROOM,44,SIMS DR,13 TO 15,88,Improved,1975,388000
2016-03,4 ROOM,44,SIMS DR,13 TO 15,88,Improved,1975,414000
2016-03,3 ROOM,2,HOUGANG AVE 3,10 TO 12,59,Improved,1975,257000
2016-03,3 ROOM,186,BOON LAY AVE,13 TO 15,59,Improved,1975,260000
2016-03,3 ROOM,57,MARINE TER,01 TO 03,65,Improved,1975,388000
2016-03,3 ROOM,30,MARINE CRES,07 TO 09,65,Improved,1975,409000
2016-03,3 ROOM,32,MARINE CRES,07 TO 09,76,Improved,1975,458000
2016-03,3 ROOM,33,MARINE CRES,07 TO 09,76,Improved,1975,475888
2016-03,4 ROOM,35,MARINE CRES,01 TO 03,82,Improved,1975,440000
2016-03,4 ROOM,45,MARINE CRES,04 TO 06,88,Improved,1975,490000
2016-03,4 ROOM,17,MARINE TER,10 TO 12,82,Improved,1975,506000
2016-03,4 ROOM,19,MARINE TER,07 TO 09,88,Improved,1975,545000
2016-03,5 ROOM,27,MARINE CRES,07 TO 09,126,Standard,1975,758000
2016-03,5 ROOM,12,MARINE TER,04 TO 06,120,Standard,1975,780000
2016-03,5 ROOM,29,MARINE CRES,22 TO 24,120,Standard,1975,790000
2016-03,5 ROOM,3,MARINE TER,16 TO 18,120,Standard,1975,838000
2016-03,3 ROOM,47,HOLLAND DR,01 TO 03,59,Improved,1975,280000
2016-03,3 ROOM,11,HOLLAND DR,13 TO 15,65,Improved,1975,466000
2016-03,4 ROOM,10,HOLLAND AVE,01 TO 03,88,Improved,1975,550000
2016-03,5 ROOM,215,LOR 8 TOA PAYOH,10 TO 12,117,Standard,1975,560000
2016-03,3 ROOM,218,ANG MO KIO AVE 1,10 TO 12,67,New Generation,1976,308888
2016-03,3 ROOM,213,ANG MO KIO AVE 3,04 TO 06,67,New Generation,1976,312500
2016-03,3 ROOM,208,ANG MO KIO AVE 1,04 TO 06,73,New Generation,1976,320000
2016-03,3 ROOM,214,ANG MO KIO AVE 3,07 TO 09,67,New Generation,1976,320000
2016-03,3 ROOM,4,BEDOK STH AVE 1,10 TO 12,65,Improved,1976,313000
2016-03,3 ROOM,2,BEDOK STH AVE 1,10 TO 12,65,Improved,1976,315000
2016-03,5 ROOM,20,BEDOK STH RD,22 TO 24,117,Standard,1976,665000
2016-03,3 ROOM,44,TELOK BLANGAH DR,04 TO 06,65,Improved,1976,325000
2016-03,3 ROOM,44,TELOK BLANGAH DR,07 TO 09,65,Improved,1976,340000
2016-03,4 ROOM,40,TELOK BLANGAH RISE,04 TO 06,82,Improved,1976,436000
2016-03,4 ROOM,56,TELOK BLANGAH HTS,01 TO 03,91,New Generation,1976,528000
2016-03,4 ROOM,129,KIM TIAN RD,10 TO 12,88,Improved,1976,568000
2016-03,5 ROOM,39,TELOK BLANGAH RISE,13 TO 15,117,Standard,1976,650000
2016-03,5 ROOM,49,TELOK BLANGAH DR,13 TO 15,123,Standard,1976,780000
2016-03,3 ROOM,9,HAIG RD,01 TO 03,59,Improved,1976,285000
2016-03,3 ROOM,9,HAIG RD,01 TO 03,59,Improved,1976,290000
2016-03,3 ROOM,9,HAIG RD,04 TO 06,59,Improved,1976,320000
2016-03,3 ROOM,209,BOON LAY PL,10 TO 12,65,Improved,1976,228000
2016-03,3 ROOM,208,BOON LAY PL,13 TO 15,65,Improved,1976,250000
2016-03,3 ROOM,211,BOON LAY PL,07 TO 09,65,Improved,1976,250000
2016-03,3 ROOM,211,BOON LAY PL,16 TO 18,65,Improved,1976,278000
2016-03,3 ROOM,65,MARINE DR,04 TO 06,65,Improved,1976,385000
2016-03,4 ROOM,63,MARINE DR,04 TO 06,87,Improved,1976,500000
2016-03,4 ROOM,76,MARINE DR,04 TO 06,82,Improved,1976,560000
2016-03,4 ROOM,63,MARINE DR,10 TO 12,87,Improved,1976,568000
2016-03,3 ROOM,3,GHIM MOH RD,13 TO 15,65,Improved,1976,378000
2016-03,3 ROOM,21,DOVER CRES,10 TO 12,73,Improved,1976,390000
2016-03,3 ROOM,6,GHIM MOH RD,10 TO 12,76,Improved,1976,440000
2016-03,3 ROOM,231,LOR 8 TOA PAYOH,07 TO 09,65,Improved,1976,272000
