Tranc_YearMonth,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,resale_price
2017-02,3 ROOM,232,LOR 8 TOA PAYOH,07 TO 09,76,Improved,1976,350000
2017-02,4 ROOM,227,LOR 8 TOA PAYOH,07 TO 09,82,Improved,1976,370000
2017-02,5 ROOM,229,LOR 8 TOA PAYOH,22 TO 24,117,Standard,1976,615000
2017-02,3 ROOM,13,MARSILING LANE,10 TO 12,76,Improved,1976,272000
2017-02,4 ROOM,8,MARSILING DR,10 TO 12,88,Improved,1976,280000
2017-03,3 ROOM,28,HOY FATT RD,07 TO 09,60,Standard,1967,309500
2017-03,3 ROOM,19,BALAM RD,01 TO 03,60.3,Standard,1967,238000
2017-03,3 ROOM,62,CIRCUIT RD,07 TO 09,56,Standard,1967,276000
2017-03,2 ROOM,86,C'WEALTH CL,07 TO 09,46,Standard,1967,208000
2017-03,3 ROOM,82,C'WEALTH CL,07 TO 09,60,Standard,1967,308000
2017-03,3 ROOM,94,C'WEALTH DR,04 TO 06,60,Standard,1967,310000
2017-03,3 ROOM,83,C'WEALTH CL,04 TO 06,60,Standard,1967,316000
2017-03,3 ROOM,85,C'WEALTH CL,04 TO 06,58,Standard,1967,320000
2017-03,3 ROOM,94,C'WEALTH DR,07 TO 09,60,Standard,1967,320000
2017-03,3 ROOM,88,C'WEALTH CL,07 TO 09,58,Standard,1967,325000
2017-03,3 ROOM,113,LOR 1 TOA PAYOH,04 TO 06,65,Improved,1967,297000
2017-03,3 ROOM,115,LOR 1 TOA PAYOH,07 TO 09,65,Improved,1967,318000
2017-03,3 ROOM,56,STIRLING RD,01 TO 03,108,Terrace,1968,870000
2017-03,3 ROOM,55,STIRLING RD,01 TO 03,84,Terrace,1968,888888.88
2017-03,3 ROOM,3,UPP ALJUNIED LANE,07 TO 09,57,Standard,1968,250000
2017-03,3 ROOM,5,UPP ALJUNIED LANE,10 TO 12,57,Standard,1968,265000
2017-03,3 ROOM,117,LOR 1 TOA PAYOH,04 TO 06,65,Improved,1968,320000
2017-03,2 ROOM,30,JLN KLINIK,01 TO 03,49,Standard,1969,260000
2017-03,3 ROOM,57,CIRCUIT RD,07 TO 09,56,Standard,1969,235000
2017-03,3 ROOM,60,CIRCUIT RD,04 TO 06,56,Standard,1969,238000
2017-03,3 ROOM,47,CIRCUIT RD,04 TO 06,56,Standard,1969,245000
2017-03,3 ROOM,60,CIRCUIT RD,04 TO 06,56,Standard,1969,245000
2017-03,3 ROOM,48,CIRCUIT RD,01 TO 03,60,Standard,1969,250000
2017-03,3 ROOM,48,CIRCUIT RD,04 TO 06,60,Standard,1969,252000
2017-03,3 ROOM,67,CIRCUIT RD,01 TO 03,61,Standard,1969,260000
2017-03,3 ROOM,95,OLD AIRPORT RD,04 TO 06,56,Standard,1969,316000
2017-03,3 ROOM,95,OLD AIRPORT RD,04 TO 06,56,Standard,1969,320000
2017-03,3 ROOM,5,JLN BATU,07 TO 09,60,Standard,1969,335000
2017-03,3 ROOM,110,C'WEALTH CRES,07 TO 09,60,Standard,1969,300000
2017-03,3 ROOM,111,C'WEALTH CRES,01 TO 03,65,Standard,1969,305000
2017-03,3 ROOM,66,LOR 4 TOA PAYOH,01 TO 03,64,Standard,1969,285000
2017-03,3 ROOM,3,LOR 7 TOA PAYOH,07 TO 09,68,Improved,1969,286888
2017-03,3 ROOM,14,TAMAN HO SWEE,07 TO 09,54,Standard,1970,353000
2017-03,3 ROOM,46,JLN BT HO SWEE,10 TO 12,62,Standard,1970,370000
2017-03,3 ROOM,87,CIRCUIT RD,01 TO 03,60,Improved,1970,230000
2017-03,2 ROOM,8,JLN BATU,01 TO 03,48,Standard,1970,256000
2017-03,3 ROOM,33,JLN BAHAGIA,04 TO 06,56,Standard,1970,240000
2017-03,3 ROOM,97,C'WEALTH CRES,10 TO 12,59,Standard,1970,265000
2017-03,3 ROOM,164,STIRLING RD,01 TO 03,66,Improved,1970,320000
2017-03,3 ROOM,98,C'WEALTH CRES,04 TO 06,68,Standard,1970,335000
2017-03,3 ROOM,161,MEI LING ST,01 TO 03,72,Improved,1970,335000
2017-03,3 ROOM,162,MEI LING ST,10 TO 12,76,Improved,1970,395000
2017-03,3 ROOM,160,MEI LING ST,04 TO 06,72,Improved,1970,402000
2017-03,3 ROOM,160,MEI LING ST,13 TO 15,72,Improved,1970,455000
2017-03,4 ROOM,161,MEI LING ST,19 TO 21,85,Improved,1970,556000
2017-03,3 ROOM,128,LOR 1 TOA PAYOH,10 TO 12,67,Improved,1970,310000
2017-03,3 ROOM,116,LOR 2 TOA PAYOH,07 TO 09,63,Improved,1970,310000
2017-03,3 ROOM,109,LOR 1 TOA PAYOH,04 TO 06,66,Improved,1970,330000
2017-03,2 ROOM,10,JLN KUKOH,04 TO 06,53,Improved,1971,240000
2017-03,3 ROOM,45,CIRCUIT RD,10 TO 12,52,Standard,1971,242000
2017-03,3 ROOM,38,CIRCUIT RD,01 TO 03,60,Standard,1971,260000
2017-03,3 ROOM,168,STIRLING RD,07 TO 09,60,Improved,1971,325000
2017-03,3 ROOM,26,TOA PAYOH EAST,01 TO 03,67,Improved,1971,275000
2017-03,3 ROOM,25,TOA PAYOH EAST,04 TO 06,67,Improved,1971,310000
2017-03,3 ROOM,119,HO CHING RD,04 TO 06,67,Improved,1972,245000
2017-03,3 ROOM,34,WHAMPOA WEST,10 TO 12,68,Improved,1972,385000
2017-03,3 ROOM,53,JLN MA'MOR,01 TO 03,111,Terrace,1972,750000
2017-03,3 ROOM,158,LOR 1 TOA PAYOH,04 TO 06,76,Improved,1972,356888
2017-03,3 ROOM,23,SIN MING RD,10 TO 12,65,Improved,1973,285000
2017-03,3 ROOM,24,SIN MING RD,10 TO 12,65,Improved,1973,285000
2017-03,3 ROOM,86,REDHILL CL,16 TO 18,59,Improved,1973,310000
2017-03,3 ROOM,129,BT MERAH VIEW,07 TO 09,65,Improved,1973,320000
2017-03,3 ROOM,86,REDHILL CL,01 TO 03,68,Improved,1973,345000
2017-03,3 ROOM,130,BT MERAH VIEW,10 TO 12,65,Improved,1973,385000
2017-03,3 ROOM,128,BT MERAH VIEW,16 TO 18,76,Improved,1973,430000
2017-03,3 ROOM,76,LOR LIMAU,16 TO 18,65,Improved,1973,290000
2017-03,3 ROOM,76,LOR LIMAU,13 TO 15,65,Improved,1973,310000
2017-03,3 ROOM,195,KIM KEAT AVE,01 TO 03,66,Improved,1973,240000
2017-03,3 ROOM,195,KIM KEAT AVE,07 TO 09,66,Improved,1973,265000
2017-03,3 ROOM,194,KIM KEAT AVE,10 TO 12,66,Improved,1973,267000
2017-03,3 ROOM,194,KIM KEAT AVE,10 TO 12,67,Improved,1973,270000
2017-03,3 ROOM,194,KIM KEAT AVE,07 TO 09,66,Improved,1973,273500
2017-03,3 ROOM,73,LOR 4 TOA PAYOH,07 TO 09,62,Standard,1973,285000
2017-03,3 ROOM,73,LOR 4 TOA PAYOH,04 TO 06,72,Standard,1973,320000
2017-03,3 ROOM,195,KIM KEAT AVE,04 TO 06,66,Improved,1973,322000
2017-03,3 ROOM,207,TOA PAYOH NTH,10 TO 12,65,Improved,1973,323000
2017-03,3 ROOM,73,LOR 4 TOA PAYOH,10 TO 12,62,Standard,1973,326000
2017-03,4 ROOM,204,TOA PAYOH NTH,13 TO 15,87,Improved,1973,420000
2017-03,4 ROOM,208,TOA PAYOH NTH,07 TO 09,81,Improved,1973,420000
2017-03,3 ROOM,40,CHAI CHEE AVE,07 TO 09,65,Improved,1974,272000
2017-03,3 ROOM,32,CHAI CHEE AVE,07 TO 09,65,Improved,1974,303000
2017-03,3 ROOM,116,BT MERAH VIEW,01 TO 03,59,Improved,1974,315000
2017-03,4 ROOM,6,FARRER RD,10 TO 12,91,Improved,1974,620000
2017-03,3 ROOM,214,BOON LAY PL,01 TO 03,65,Improved,1974,230000
2017-03,3 ROOM,214,BOON LAY PL,07 TO 09,66,Improved,1974,235000
2017-03,3 ROOM,85,WHAMPOA DR,10 TO 12,65,Improved,1974,260000
2017-03,3 ROOM,73,GEYLANG BAHRU,04 TO 06,59,Improved,1974,270000
2017-03,3 ROOM,67,KALLANG BAHRU,04 TO 06,65,Improved,1974,285000
2017-03,3 ROOM,72,GEYLANG BAHRU,07 TO 09,59,Improved,1974,286000
2017-03,3 ROOM,72,GEYLANG BAHRU,07 TO 09,59,Improved,1974,295000
2017-03,3 ROOM,98,WHAMPOA DR,16 TO 18,65,Improved,1974,296600
2017-03,3 ROOM,75,WHAMPOA DR,01 TO 03,76,Improved,1974,308000
2017-03,3 ROOM,86,WHAMPOA DR,13 TO 15,66,Improved,1974,310000
2017-03,3 ROOM,73,GEYLANG BAHRU,13 TO 15,70,Improved,1974,335000
2017-03,4 ROOM,94,WHAMPOA DR,10 TO 12,91,Improved,1974,378000
2017-03,4 ROOM,83,WHAMPOA DR,04 TO 06,91,Improved,1974,404000
2017-03,4 ROOM,22,BOON KENG RD,10 TO 12,88,Improved,1974,435000
2017-03,4 ROOM,22,BOON KENG RD,04 TO 06,87,Improved,1974,508000
2017-03,5 ROOM,56,GEYLANG BAHRU,16 TO 18,117,Standard,1974,607000
2017-03,3 ROOM,6,HOLLAND CL,22 TO 24,65,Improved,1974,410000
2017-03,3 ROOM,2,MARSILING DR,10 TO 12,65,Improved,1974,240000
2017-03,3 ROOM,2,MARSILING DR,07 TO 09,76,Improved,1974,250000
2017-03,5 ROOM,33,CHAI CHEE AVE,10 TO 12,114,Standard,1975,590000
2017-03,1 ROOM,7,TELOK BLANGAH CRES,01 TO 03,31,Improved,1975,200000
2017-03,1 ROOM,7,TELOK BLANGAH CRES,01 TO 03,31,Improved,1975,218000
2017-03,3 ROOM,8,TELOK BLANGAH CRES,01 TO 03,59,Improved,1975,285000
2017-03,3 ROOM,20,TELOK BLANGAH CRES,10 TO 12,65,Improved,1975,320000
2017-03,3 ROOM,22,TELOK BLANGAH CRES,04 TO 06,70,Improved,1975,370000
2017-03,4 ROOM,106,HENDERSON CRES,13 TO 15,81,Improved,1975,496000
2017-03,3 ROOM,34,UPP CROSS ST,07 TO 09,65,Improved,1975,383000
2017-03,3 ROOM,1,HOUGANG AVE 3,10 TO 12,59,Improved,1975,240000
2017-03,3 ROOM,6,HOUGANG AVE 3,04 TO 06,71,Improved,1975,258000
2017-03,3 ROOM,1,HOUGANG AVE 3,10 TO 12,70,Improved,1975,270000
2017-03,3 ROOM,185,BOON LAY AVE,01 TO 03,59,Improved,1975,220000
2017-03,3 ROOM,186,BOON LAY AVE,04 TO 06,59,Improved,1975,235000
2017-03,3 ROOM,185,BOON LAY AVE,16 TO 18,59,Improved,1975,242000
2017-03,3 ROOM,185,BOON LAY AVE,01 TO 03,68,Improved,1975,260000
