Tranc_YearMonth,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,resale_price
2018-02,3 ROOM,93,JLN DUA,01 TO 03,62,Standard,1969,320000
2018-02,3 ROOM,2,LOR 7 TOA PAYOH,04 TO 06,67,Improved,1969,233000
2018-02,3 ROOM,2,LOR 7 TOA PAYOH,04 TO 06,67,Improved,1969,265000
2018-02,3 ROOM,18,TAMAN HO SWEE,01 TO 03,54,Standard,1970,295000
2018-02,3 ROOM,100,C'WEALTH CRES,10 TO 12,59,Standard,1970,268000
2018-02,3 ROOM,169,STIRLING RD,10 TO 12,60,Improved,1970,290000
2018-02,3 ROOM,100,C'WEALTH CRES,07 TO 09,59,Standard,1970,303000
2018-02,3 ROOM,157,MEI LING ST,13 TO 15,69,Improved,1970,323000
2018-02,3 ROOM,163,STIRLING RD,10 TO 12,66,Improved,1970,350000
2018-02,4 ROOM,160,MEI LING ST,13 TO 15,85,Improved,1970,515000
2018-02,3 ROOM,12,LOR 7 TOA PAYOH,04 TO 06,66,Improved,1970,240000
2018-02,3 ROOM,13,LOR 7 TOA PAYOH,04 TO 06,66,Improved,1970,240000
2018-02,3 ROOM,8,LOR 7 TOA PAYOH,07 TO 09,66,Improved,1970,250000
2018-02,3 ROOM,128,LOR 1 TOA PAYOH,07 TO 09,67,Improved,1970,285000
2018-02,3 ROOM,32,JLN BT HO SWEE,01 TO 03,59,Standard,1971,315000
2018-02,3 ROOM,46,CIRCUIT RD,01 TO 03,52,Standard,1971,235000
2018-02,3 ROOM,38,CIRCUIT RD,04 TO 06,60,Standard,1971,240000
2018-02,3 ROOM,26,TOA PAYOH EAST,04 TO 06,67,Improved,1971,269000
2018-02,3 ROOM,17,LOR 7 TOA PAYOH,13 TO 15,77,Improved,1971,275000
2018-02,3 ROOM,119,HO CHING RD,10 TO 12,67,Improved,1972,212000
2018-02,3 ROOM,119,HO CHING RD,04 TO 06,67,Improved,1972,230000
2018-02,3 ROOM,26,BENDEMEER RD,16 TO 18,71,Improved,1972,368000
2018-02,3 ROOM,28,BENDEMEER RD,16 TO 18,71,Improved,1972,380000
2018-02,3 ROOM,52,JLN BAHAGIA,01 TO 03,141,Terrace,1972,900000
2018-02,3 ROOM,85A,LOR 4 TOA PAYOH,04 TO 06,78,Improved,1972,380000
2018-02,3 ROOM,77,INDUS RD,07 TO 09,75,Improved,1973,438000
2018-02,5 ROOM,130,BT MERAH VIEW,10 TO 12,151,Adjoined flat,1973,765000
2018-02,3 ROOM,73,LOR 4 TOA PAYOH,07 TO 09,62,Standard,1973,280000
2018-02,4 ROOM,25,SIN MING RD,01 TO 03,88,Improved,1974,378000
2018-02,5 ROOM,5,FARRER RD,10 TO 12,125,Standard,1974,870000
2018-02,3 ROOM,121,YUAN CHING RD,01 TO 03,61,Improved,1974,235000
2018-02,3 ROOM,122,YUAN CHING RD,04 TO 06,61,Improved,1974,238000
2018-02,3 ROOM,57,GEYLANG BAHRU,16 TO 18,65,Improved,1974,283000
2018-02,4 ROOM,95,WHAMPOA DR,10 TO 12,91,Improved,1974,419000
2018-02,3 ROOM,32,HOLLAND CL,07 TO 09,59,Improved,1974,355000
2018-02,4 ROOM,168A,QUEENSWAY,07 TO 09,84,Improved,1974,385000
2018-02,4 ROOM,168A,QUEENSWAY,13 TO 15,84,Improved,1974,408000
2018-02,4 ROOM,6,HOLLAND CL,13 TO 15,86,Improved,1974,520000
2018-02,4 ROOM,179,TOA PAYOH CTRL,04 TO 06,84,Improved,1974,472000
2018-02,3 ROOM,2,MARSILING DR,01 TO 03,65,Improved,1974,220000
2018-02,3 ROOM,2,MARSILING DR,01 TO 03,65,Improved,1974,240000
2018-02,5 ROOM,33,CHAI CHEE AVE,13 TO 15,114,Standard,1975,570000
2018-02,1 ROOM,7,TELOK BLANGAH CRES,10 TO 12,31,Improved,1975,232000
2018-02,3 ROOM,12,TELOK BLANGAH CRES,04 TO 06,59,Improved,1975,320000
2018-02,3 ROOM,18,TELOK BLANGAH CRES,13 TO 15,76,Improved,1975,351000
2018-02,4 ROOM,106,HENDERSON CRES,01 TO 03,81,Improved,1975,462288
2018-02,3 ROOM,97,ALJUNIED CRES,04 TO 06,65,Improved,1975,260000
2018-02,3 ROOM,59,MARINE TER,04 TO 06,65,Improved,1975,350000
2018-02,3 ROOM,4,MARINE TER,07 TO 09,65,Improved,1975,375000
2018-02,3 ROOM,7,MARINE TER,07 TO 09,59,Improved,1975,375000
2018-02,3 ROOM,32,MARINE CRES,04 TO 06,76,Improved,1975,415000
2018-02,3 ROOM,32,MARINE CRES,16 TO 18,76,Improved,1975,472800
2018-02,4 ROOM,54,MARINE TER,10 TO 12,88,Improved,1975,500000
2018-02,5 ROOM,43,MARINE CRES,10 TO 12,120,Standard,1975,765000
2018-02,5 ROOM,14,MARINE TER,07 TO 09,120,Standard,1975,820000
2018-02,5 ROOM,29,MARINE CRES,13 TO 15,120,Standard,1975,845000
2018-02,4 ROOM,12,HOLLAND AVE,22 TO 24,88,Improved,1975,670000
2018-02,5 ROOM,20,HOLLAND DR,04 TO 06,114,Standard,1975,638000
2018-02,5 ROOM,21,HOLLAND DR,07 TO 09,117,Standard,1975,700000
2018-02,3 ROOM,130,KIM TIAN RD,07 TO 09,65,Improved,1976,272500
2018-02,3 ROOM,62,TELOK BLANGAH HTS,07 TO 09,73,New Generation,1976,345000
2018-02,3 ROOM,47,TELOK BLANGAH DR,04 TO 06,76,Improved,1976,408888
2018-02,4 ROOM,56,TELOK BLANGAH HTS,10 TO 12,91,New Generation,1976,490000
2018-02,3 ROOM,207,BOON LAY PL,07 TO 09,65,Improved,1976,235000
2018-02,3 ROOM,67,MARINE DR,07 TO 09,65,Improved,1976,380000
2018-02,3 ROOM,66,MARINE DR,10 TO 12,65,Improved,1976,380000
2018-02,4 ROOM,62,MARINE DR,10 TO 12,87,Improved,1976,505000
2018-02,3 ROOM,231,LOR 8 TOA PAYOH,01 TO 03,65,Improved,1976,230000
2018-02,3 ROOM,234,LOR 8 TOA PAYOH,10 TO 12,65,Improved,1976,258000
2018-02,4 ROOM,228,LOR 8 TOA PAYOH,13 TO 15,82,Improved,1976,330000
2018-02,4 ROOM,227,LOR 8 TOA PAYOH,07 TO 09,82,Improved,1976,360000
2018-02,4 ROOM,226,LOR 8 TOA PAYOH,10 TO 12,82,Improved,1976,375000
2018-02,5 ROOM,223,LOR 8 TOA PAYOH,25 TO 27,117,Standard,1976,580000
2018-02,3 ROOM,6,MARSILING DR,07 TO 09,76,Improved,1976,258000
2018-03,2 ROOM,28,HOY FATT RD,16 TO 18,47,Standard,1967,246000
2018-03,3 ROOM,19,BALAM RD,07 TO 09,60.3,Standard,1967,240000
2018-03,3 ROOM,91,C'WEALTH DR,01 TO 03,69,Standard,1967,280000
2018-03,3 ROOM,82,C'WEALTH CL,01 TO 03,60,Standard,1967,292000
2018-03,3 ROOM,84,C'WEALTH CL,07 TO 09,66,Standard,1967,335000
2018-03,2 ROOM,55,LOR 5 TOA PAYOH,04 TO 06,43,Standard,1967,189000
2018-03,3 ROOM,61,LOR 5 TOA PAYOH,07 TO 09,65,Improved,1967,210000
2018-03,3 ROOM,112,LOR 1 TOA PAYOH,01 TO 03,65,Improved,1967,230000
2018-03,3 ROOM,61,LOR 5 TOA PAYOH,04 TO 06,65,Improved,1967,230000
2018-03,3 ROOM,26,JLN KLINIK,01 TO 03,60,Standard,1969,295000
2018-03,3 ROOM,26,JLN KLINIK,01 TO 03,60,Standard,1969,315000
2018-03,3 ROOM,22,HAVELOCK RD,13 TO 15,64,Standard,1969,358000
2018-03,3 ROOM,69,CIRCUIT RD,07 TO 09,56,Standard,1969,228000
2018-03,3 ROOM,59,CIRCUIT RD,07 TO 09,60,Standard,1969,305000
2018-03,3 ROOM,99,OLD AIRPORT RD,07 TO 09,56,Standard,1969,315000
2018-03,3 ROOM,6,JLN BATU,07 TO 09,60,Standard,1969,313000
2018-03,3 ROOM,2,LOR 7 TOA PAYOH,01 TO 03,67,Improved,1969,262000
2018-03,3 ROOM,4,LOR 7 TOA PAYOH,07 TO 09,68,Improved,1969,268000
2018-03,3 ROOM,107,JLN BT MERAH,04 TO 06,63,Standard,1970,290000
2018-03,3 ROOM,112,HO CHING RD,01 TO 03,67,Improved,1970,185000
2018-03,3 ROOM,111,HO CHING RD,04 TO 06,68,Improved,1970,225000
2018-03,2 ROOM,8,JLN BATU,10 TO 12,48,Standard,1970,253800
2018-03,3 ROOM,98,C'WEALTH CRES,07 TO 09,59,Standard,1970,250000
2018-03,3 ROOM,169,STIRLING RD,04 TO 06,60,Improved,1970,295000
2018-03,3 ROOM,166,STIRLING RD,07 TO 09,60,Improved,1970,305000
2018-03,3 ROOM,164,STIRLING RD,04 TO 06,66,Improved,1970,308000
2018-03,3 ROOM,97,C'WEALTH CRES,07 TO 09,68,Standard,1970,328000
2018-03,3 ROOM,157,MEI LING ST,04 TO 06,69,Improved,1970,330000
2018-03,3 ROOM,160,MEI LING ST,19 TO 21,72,Improved,1970,350000
2018-03,3 ROOM,12,LOR 7 TOA PAYOH,07 TO 09,66,Improved,1970,225000
2018-03,3 ROOM,13,LOR 7 TOA PAYOH,07 TO 09,66,Improved,1970,228000
2018-03,3 ROOM,20,LOR 7 TOA PAYOH,10 TO 12,67,Improved,1970,248000
2018-03,3 ROOM,125,LOR 1 TOA PAYOH,01 TO 03,67,Improved,1970,248888
2018-03,3 ROOM,9,LOR 7 TOA PAYOH,01 TO 03,66,Improved,1970,260000
2018-03,3 ROOM,116,LOR 2 TOA PAYOH,13 TO 15,63,Improved,1970,288000
2018-03,3 ROOM,34,LOR 5 TOA PAYOH,10 TO 12,67,Improved,1970,293000
2018-03,3 ROOM,116,LOR 2 TOA PAYOH,19 TO 21,63,Improved,1970,319000
2018-03,3 ROOM,36,BEO CRES,10 TO 12,59,Standard,1971,373000
2018-03,3 ROOM,45,CIRCUIT RD,01 TO 03,52,Standard,1971,265888
2018-03,3 ROOM,32,JLN BAHAGIA,07 TO 09,56,Standard,1971,220000
2018-03,3 ROOM,28,JLN BAHAGIA,04 TO 06,56,Standard,1971,223000
2018-03,3 ROOM,32,JLN BAHAGIA,01 TO 03,56,Standard,1971,226888
2018-03,3 ROOM,168,STIRLING RD,01 TO 03,60,Improved,1971,255000
2018-03,3 ROOM,17,LOR 7 TOA PAYOH,01 TO 03,67,Improved,1971,225000
2018-03,3 ROOM,83,LOR 2 TOA PAYOH,10 TO 12,67,Improved,1971,300000
2018-03,3 ROOM,157,LOR 1 TOA PAYOH,04 TO 06,67,Improved,1971,308000
2018-03,3 ROOM,157,LOR 1 TOA PAYOH,10 TO 12,67,Improved,1971,320000
2018-03,3 ROOM,157,LOR 1 TOA PAYOH,07 TO 09,67,Improved,1971,323000
2018-03,3 ROOM,19,CHAI CHEE RD,01 TO 03,65,Improved,1972,251000
2018-03,3 ROOM,93,PAYA LEBAR WAY,07 TO 09,58,Improved,1972,205000
2018-03,3 ROOM,30,BENDEMEER RD,04 TO 06,68,Improved,1972,320000
2018-03,3 ROOM,85B,LOR 4 TOA PAYOH,13 TO 15,68,Improved,1972,300000
2018-03,3 ROOM,85B,LOR 4 TOA PAYOH,19 TO 21,78,Improved,1972,368000
2018-03,3 ROOM,129,BT MERAH VIEW,04 TO 06,76,Improved,1973,385000
2018-03,3 ROOM,26,TIONG BAHRU RD,01 TO 03,88,Standard,1973,595000
2018-03,3 ROOM,77,LOR LIMAU,04 TO 06,59,Improved,1973,228000
2018-03,3 ROOM,76,LOR LIMAU,01 TO 03,65,Improved,1973,270000
2018-03,3 ROOM,207,TOA PAYOH NTH,01 TO 03,65,Improved,1973,295000
2018-03,4 ROOM,209,TOA PAYOH NTH,04 TO 06,81,Improved,1973,312000
2018-03,4 ROOM,25,SIN MING RD,04 TO 06,88,Improved,1974,358000
2018-03,4 ROOM,2,QUEEN'S RD,10 TO 12,89,Improved,1974,600000
2018-03,5 ROOM,5,FARRER RD,19 TO 21,123,Standard,1974,883000
2018-03,3 ROOM,4,SAGO LANE,04 TO 06,137,Improved,1974,560000
2018-03,3 ROOM,121,YUAN CHING RD,04 TO 06,61,Improved,1974,205000
2018-03,3 ROOM,213,BOON LAY PL,01 TO 03,66,Improved,1974,225000
2018-03,3 ROOM,121,YUAN CHING RD,10 TO 12,61,Improved,1974,225000
2018-03,3 ROOM,212,BOON LAY PL,04 TO 06,66,Improved,1974,235000
2018-03,3 ROOM,72,GEYLANG BAHRU,07 TO 09,59,Improved,1974,275000
2018-03,3 ROOM,98,WHAMPOA DR,13 TO 15,65,Improved,1974,280000
2018-03,3 ROOM,68,GEYLANG BAHRU,04 TO 06,65,Improved,1974,285000
2018-03,3 ROOM,73,GEYLANG BAHRU,10 TO 12,59,Improved,1974,285000
2018-03,3 ROOM,68,GEYLANG BAHRU,16 TO 18,65,Improved,1974,310000
2018-03,4 ROOM,96,WHAMPOA DR,10 TO 12,91,Improved,1974,372000
2018-03,4 ROOM,99,WHAMPOA DR,10 TO 12,91,Improved,1974,373000
2018-03,4 ROOM,96,WHAMPOA DR,19 TO 21,91,Improved,1974,394000
2018-03,3 ROOM,8,HOLLAND AVE,04 TO 06,59,Improved,1974,325000
2018-03,3 ROOM,32,HOLLAND CL,04 TO 06,59,Improved,1974,325000
2018-03,3 ROOM,32,HOLLAND CL,07 TO 09,59,Improved,1974,340000
2018-03,3 ROOM,6,HOLLAND CL,10 TO 12,65,Improved,1974,370000
2018-03,3 ROOM,9,HOLLAND AVE,04 TO 06,65,Improved,1974,375000
2018-03,3 ROOM,4,HOLLAND CL,07 TO 09,73,Improved,1974,408000
2018-03,3 ROOM,2,MARSILING DR,10 TO 12,65,Improved,1974,228000
2018-03,5 ROOM,33,CHAI CHEE AVE,25 TO 27,117,Standard,1975,670000
2018-03,3 ROOM,12,TELOK BLANGAH CRES,10 TO 12,59,Improved,1975,240000
2018-03,3 ROOM,105,HENDERSON CRES,10 TO 12,65,Improved,1975,326500
2018-03,3 ROOM,10,TELOK BLANGAH CRES,10 TO 12,72,Improved,1975,330000
2018-03,3 ROOM,20,TELOK BLANGAH CRES,07 TO 09,76,Improved,1975,370000
2018-03,4 ROOM,24,TELOK BLANGAH CRES,01 TO 03,82,Improved,1975,372000
2018-03,4 ROOM,24,TELOK BLANGAH CRES,10 TO 12,82,Improved,1975,437000
2018-03,5 ROOM,26,TELOK BLANGAH CRES,04 TO 06,117,Standard,1975,595000
2018-03,3 ROOM,1,HOUGANG AVE 3,04 TO 06,59,Improved,1975,243000
2018-03,3 ROOM,185,BOON LAY AVE,19 TO 21,59,Improved,1975,200000
2018-03,3 ROOM,186,BOON LAY AVE,16 TO 18,68,Improved,1975,210000
2018-03,3 ROOM,185,BOON LAY AVE,16 TO 18,59,Improved,1975,226000
2018-03,3 ROOM,186,BOON LAY AVE,16 TO 18,68,Improved,1975,240000
2018-03,3 ROOM,16,UPP BOON KENG RD,04 TO 06,65,Improved,1975,300000
2018-03,3 ROOM,16,UPP BOON KENG RD,07 TO 09,65,Improved,1975,320000
2018-03,3 ROOM,16,UPP BOON KENG RD,01 TO 03,65,Improved,1975,330000
2018-03,3 ROOM,47,MARINE CRES,04 TO 06,65,Improved,1975,343000
2018-03,3 ROOM,31,MARINE CRES,10 TO 12,65,Improved,1975,350000
2018-03,3 ROOM,32,MARINE CRES,04 TO 06,65,Improved,1975,355000
2018-03,3 ROOM,8,MARINE TER,07 TO 09,65,Improved,1975,388000
2018-03,3 ROOM,47,MARINE CRES,07 TO 09,65,Improved,1975,388000
2018-03,3 ROOM,31,MARINE CRES,16 TO 18,76,Improved,1975,428000
2018-03,4 ROOM,34,MARINE CRES,01 TO 03,82,Improved,1975,500000
2018-03,4 ROOM,55,MARINE TER,13 TO 15,88,Improved,1975,538000
2018-03,5 ROOM,3,MARINE TER,16 TO 18,120,Standard,1975,780000
2018-03,5 ROOM,1,MARINE TER,10 TO 12,122,Standard,1975,920000
2018-03,3 ROOM,13,HOLLAND DR,07 TO 09,65,Improved,1975,425000
2018-03,5 ROOM,20,HOLLAND DR,16 TO 18,117,Standard,1975,750000
2018-03,3 ROOM,216,ANG MO KIO AVE 1,01 TO 03,73,New Generation,1976,298000
2018-03,4 ROOM,5,BEDOK STH AVE 2,01 TO 03,82,Improved,1976,300000
2018-03,4 ROOM,6,BEDOK STH AVE 2,04 TO 06,82,Improved,1976,370000
2018-03,5 ROOM,21,BEDOK STH RD,19 TO 21,117,Standard,1976,650000
2018-03,5 ROOM,21,BEDOK STH RD,19 TO 21,119,Standard,1976,705000
2018-03,2 ROOM,45,TELOK BLANGAH DR,04 TO 06,45,Improved,1976,228000
2018-03,2 ROOM,45,TELOK BLANGAH DR,04 TO 06,45,Improved,1976,240000
2018-03,3 ROOM,60,TELOK BLANGAH HTS,01 TO 03,67,New Generation,1976,292000
2018-03,3 ROOM,60,TELOK BLANGAH HTS,04 TO 06,67,New Generation,1976,300000
2018-03,3 ROOM,44,TELOK BLANGAH DR,01 TO 03,79,Improved,1976,330000
2018-03,3 ROOM,63,TELOK BLANGAH HTS,01 TO 03,73,New Generation,1976,332000
2018-03,3 ROOM,62,TELOK BLANGAH HTS,04 TO 06,73,New Generation,1976,348000
2018-03,3 ROOM,44,TELOK BLANGAH DR,01 TO 03,65,Improved,1976,370000
2018-03,4 ROOM,34,TELOK BLANGAH WAY,10 TO 12,82,Improved,1976,395000
2018-03,4 ROOM,58,TELOK BLANGAH HTS,04 TO 06,91,New Generation,1976,450000
2018-03,5 ROOM,39,TELOK BLANGAH RISE,07 TO 09,114,Standard,1976,540000
2018-03,5 ROOM,37,TELOK BLANGAH RISE,16 TO 18,119,Standard,1976,695000
2018-03,3 ROOM,3,HAIG RD,10 TO 12,65,Improved,1976,335000
2018-03,4 ROOM,2,HAIG RD,07 TO 09,92,New Generation,1976,450000
2018-03,4 ROOM,8,HAIG RD,01 TO 03,92,New Generation,1976,463000
2018-03,4 ROOM,8,HAIG RD,07 TO 09,92,New Generation,1976,472000
2018-03,4 ROOM,11,HAIG RD,10 TO 12,92,New Generation,1976,565000
